,ABCB1,ACTN4,AHR,AKT1,ALDOA,ANGPT2,ANXA2,APLP2,AR,AVPR2,BAP1,CCND1,CD274,CD44,CDKN2A,CRP,CTNNB1,CXCL12,DNMT1,DNMT3A,DOK4,EPAS1,EPHA2,EPO,ERBB2,ERBB3,FN1,GATA3,HIF1A,HNF4A,INSR,JADE1,KPNA2,MAP3K5,MAPK3,MMP9,MTOR,MUL1,NDRG2,PATZ1,PIK3CB,PRKCE,PTEN,PTPRU,RBX1,RNF139,SOD2,STAT3,STK11,TEK,TFAP2A,TGFA,TGFB1,TICAM2,TRIM33,VCAM1,VDR,VHL,VIM,WWOX,Y
171,34.99534508,36.98516652,34.25637376,34.60678263,36.74386433,32.06869554,36.73004069,36.18518585,34.90500255,25.37736964,32.93146682,36.90875447,26.93666804,35.04655253,31.44107521,32.68622,36.19404,35.5903,34.43796,32.82052,32.36046,38.47459,32.47745,29.75069,34.04123,35.91929,39.90337,31.78394,35.88534,35.21343,35.50773,32.28887,32.14444,32.6804,33.49026,27.33187,33.98086,30.09829,36.38029,31.10551,33.03006,30.59609,36.96615,32.50197,32.52546,32.801,37.36648,36.0979,32.93253,32.90079,29.59074,28.28904,33.95908,24.42074,34.04145,33.97778,26.96271,31.90567,38.877,35.13604,0
172,33.63176559,37.65911042,33.76225248,34.63077635,38.29835599,32.18933448,38.54984568,37.19778272,28.9280437,25.37736964,32.93145497,36.03564864,32.61816696,38.40506882,32.42566927,28.79758,35.38127,34.86142,35.54274,32.99955,31.19636,37.43979,34.84336,21.6393,33.02422,30.86648,39.02512,25.43225,36.5227,25.1733,34.67371,34.03031,32.91169,31.88552,34.57449,32.49541,33.27459,30.22335,32.83664,30.69781,34.48658,33.15227,35.96517,33.93448,32.41785,32.32207,38.24973,36.28311,33.65523,31.91698,32.46655,33.39159,35.35456,27.67667,34.42589,37.00575,30.17547,32.28514,41.26692,33.08389,0
173,30.16143342,37.27329459,34.2885188,34.49686328,37.61013418,34.0448548,36.43146821,36.48540401,30.35802394,30.08567173,32.71803867,36.58100173,33.25914024,36.36466423,32.11585095,29.79903,36.54101,35.2051,35.07922,31.73534,32.32908,38.36265,33.13125,21.6393,33.07225,35.70814,39.42041,25.43225,37.43909,33.6792,35.44971,31.5977,33.01239,32.44142,34.10698,36.3724,33.72058,29.54961,34.49371,30.25422,33.1115,31.50771,36.79856,32.9656,32.25558,31.78659,39.99646,36.26491,34.26077,32.90556,32.03321,31.68772,34.45436,27.45356,34.32791,34.87615,30.94452,32.32059,39.80147,34.07291,0
174,34.92254624,37.08110111,33.76715808,34.38360564,38.56465336,32.44337594,35.98389162,36.38275553,32.6375656,29.05373831,32.2260695,34.76772833,30.69503393,35.48147005,30.77366674,20.35498,35.91127,34.87569,34.42815,31.89174,32.88731,37.04234,31.16611,28.3568,33.49258,36.28152,36.6087,31.56507,36.52869,34.18334,34.69523,32.28384,32.46896,33.59012,34.34208,30.50276,33.56291,29.81045,33.43973,30.73584,35.92332,31.23016,36.72289,30.35468,32.88976,33.27873,39.38016,36.88689,32.70652,31.99857,30.68895,30.75817,33.97683,26.28927,35.24616,36.12467,32.48451,31.49184,39.2833,34.45709,0
175,33.90353008,37.23223546,34.48027512,34.29869809,38.3195467,32.74893215,37.30770392,35.72511122,31.3590987,25.37736964,32.8677124,35.44085276,31.17301197,36.28898965,33.68370535,24.4436,35.54508,34.66739,35.67489,31.21303,32.10862,37.81606,32.92394,21.6393,33.90471,35.02325,38.91739,32.11884,35.73779,30.0051,35.10316,32.94791,33.69815,32.79547,34.04826,34.05427,32.86948,29.82104,33.03401,30.65159,33.02352,31.78967,36.52887,32.71078,33.29637,31.87428,37.67237,35.77223,33.77719,32.21996,25.03096,30.67071,35.42215,24.68837,34.04629,36.39575,29.86996,30.98642,40.82488,33.966,0
176,33.83832302,37.59415578,33.74168736,35.05757124,38.49718904,32.469349,37.43696404,35.77191957,29.21170921,31.36361033,33.84387246,37.6136066,27.401597,35.11623488,31.98200716,25.81402,36.16653,34.88846,35.72355,32.20131,31.5816,39.13826,33.39464,32.19581,33.62978,30.30359,38.71381,34.05861,36.25858,25.1733,35.05321,32.86432,33.05379,31.85524,34.46438,33.08918,33.8451,30.21741,35.19101,31.34073,34.03254,31.79271,37.99666,33.96965,33.14559,32.12573,35.15898,36.29353,34.28555,33.77321,33.40614,31.18734,36.11363,23.99949,33.99384,32.59761,30.18159,31.79913,41.08211,34.02174,0
177,31.89595069,35.37623299,35.58359039,32.55351265,38.49314031,30.5306213,37.63500413,34.86451135,31.31001945,25.37736964,32.51996749,32.43811935,35.11525281,36.7309572,34.08848681,20.35498,35.5204,32.84771,35.48691,31.85427,31.98513,35.86338,32.20631,26.94622,31.25871,35.18674,41.84533,29.6077,36.43855,32.05792,32.9705,31.94507,34.12077,31.23634,33.15905,26.75717,32.98942,27.99236,33.54238,28.71244,32.73031,29.4093,34.65038,30.20406,35.23075,34.27276,38.85295,34.66095,31.63124,29.6348,25.03096,29.25294,32.4947,27.71255,34.98453,35.99542,27.86996,31.66344,38.35806,33.66248,0
178,33.84229038,37.31984449,34.81037183,34.80782465,37.7462011,32.87025992,37.95375737,35.950357,29.61607712,25.37736964,33.11520938,35.28208509,31.22330282,36.338074,31.56708503,31.53831,36.3031,34.71771,35.74254,32.41718,31.81103,37.9134,32.79129,21.6393,32.66502,33.12388,38.97082,30.08532,36.79163,33.16555,35.22384,32.48034,33.41676,33.44059,34.04713,32.69832,34.30048,29.52283,33.20147,30.05729,34.33409,32.47835,36.77314,33.29954,32.42236,32.92305,37.96021,35.8862,33.10439,33.05459,29.32538,31.73532,35.32101,27.52222,34.09657,33.3702,30.79683,32.39461,39.71891,34.17006,1
179,34.71529319,37.58555304,34.60211732,34.78740299,38.00310615,33.13906303,35.9572122,35.18726801,32.88722196,28.8180045,32.89515069,37.24466867,31.54174485,35.37368658,29.93069771,20.35498,35.8035,35.27699,35.37826,32.71217,33.27615,37.9687,31.86405,28.88877,33.57688,35.65678,38.54526,30.42137,35.52801,33.70007,34.92304,32.01412,31.45372,32.40147,34.06635,34.08872,32.81197,29.23077,33.98041,31.34481,33.90534,31.62793,36.08937,33.49788,32.09194,31.8716,37.24924,36.53458,33.64364,32.10089,30.07225,31.29793,35.2966,22.09014,34.32754,34.7299,31.35321,32.34561,39.89945,33.63385,0
180,32.47652984,37.0874059,34.4326691,34.98382632,39.89337295,29.00080628,38.19684517,35.63842105,29.37190351,25.37736964,33.40452558,35.98857109,30.70280323,38.32527413,31.74165081,24.25472,35.28633,31.02725,36.39602,33.60303,33.35548,38.75226,30.29825,21.6393,32.10887,34.8934,36.4104,31.35291,37.13201,29.90426,32.44556,32.33885,34.5661,33.40391,35.2237,30.84454,33.43997,29.41974,31.86415,30.25154,33.66354,30.78328,36.87734,30.97283,33.73664,32.47268,38.54211,36.0273,32.58468,28.48237,31.49244,30.74961,35.38602,26.10161,35.8895,31.82824,31.76906,30.34566,40.95158,34.11832,0
