,ACPP,FOLH1,FRAT1,FRAT2,ICOS,ICOSLG,ITK,MTCP1,NFATC1,NFATC2,NFATC2IP,NFATC3,NFATC4,PATE1,PATE2,PATE3,PATE4,PDCD1,PDCD1LG2,PMEPA1,PRAC1,PRAC2,PSCA,PTCRA,STEAP1,TAL1,TAL2,TCF7,TCF7L1,TCIRG1,TCL1A,TCL1B,TLX1,TLX2,TLX3,WT1,WTAP,WTIP,Y
97,24.41339848,29.91733,23.67271,26.18723,27.53013,31.2233,32.49379,33.7663,32.96602,32.35396,31.07365,33.40678,31.707,20.39846,20.82256,20.77313,20.6434,29.85658,28.42041,32.41549,20.92977,20.97631,24.68834,24.45614,31.4244,27.80741,25.94132,31.1355,30.79875,33.2236,24.06389,20.83896,20.81345,20.74443,20.94977,25.37465,32.41369,31.21118,1
98,28.07846237,30.35164,25.81277,27.58672,29.7611,30.78871,33.26801,30.80682,31.27884,32.02038,32.77963,32.71108,31.4756,20.39846,22.93757,20.77313,23.26159,29.73004,31.03977,31.93651,20.92977,20.97631,20.05889,25.85984,33.30842,26.47323,19.11857,31.97943,29.82519,35.61575,24.83054,20.83896,20.81345,25.96533,20.94977,31.93342,33.2449,34.32126,1
99,29.43229849,33.09599,26.24941,25.25532,29.13348,31.21782,32.5319,32.65887,31.68373,32.04618,31.99424,32.77372,31.49736,23.57678,20.98689,21.03643,21.03226,30.22718,29.64917,32.26658,20.98438,21.04606,24.96762,21.16929,28.35118,29.06872,29.3102,31.29996,30.79014,33.98244,24.21256,20.9865,21.02762,23.67719,20.94013,25.62673,33.41929,31.53826,0
100,30.44495892,33.23765,24.58859,24.8063,29.4825,30.74841,32.76027,31.16255,32.14233,32.8281,32.03338,33.13999,30.57015,24.93674,20.98689,21.03643,21.03226,29.3202,29.49015,31.97382,20.98438,21.04606,27.80142,21.16929,29.85748,29.01505,26.64678,32.40698,30.96012,33.60492,21.11217,20.9865,21.02762,23.09614,20.94013,28.94428,33.55035,32.05923,1
101,30.05664177,32.97504,26.64388,26.30294,28.62999,29.9495,32.27229,31.94736,32.72549,32.46125,32.02867,33.29675,31.8311,24.11221,22.74988,20.77313,20.6434,29.48345,29.04122,33.06019,20.92977,20.97631,23.27254,25.55645,29.30292,31.92068,25.31421,31.27182,30.87605,34.15743,25.25331,20.83896,20.81345,24.1841,23.02665,21.47271,32.88236,32.15259,1
102,30.14508029,32.68748,26.06441,25.55097,29.83315,29.86654,33.16165,33.12233,30.88845,32.24003,31.32397,33.96019,30.84217,26.11212,20.98689,21.03643,21.03226,28.44169,30.70873,32.47464,20.98438,21.04606,23.13037,24.93317,30.36828,28.05684,21.32133,32.47057,31.34115,32.74052,26.68362,20.9865,21.02762,21.01461,20.94013,32.15253,34.17168,31.01453,1
103,29.92836681,32.5859,25.63633,26.72683,27.10377,30.27127,32.54886,34.23187,32.34966,31.81934,32.59714,32.7514,31.99484,21.03956,20.98689,26.6822,21.03226,28.14295,29.14444,33.63892,20.98438,21.04606,26.70834,21.16929,31.44685,28.82484,24.5338,31.59448,31.55419,34.73551,21.11217,20.9865,21.02762,21.01461,20.94013,32.85413,32.76058,31.51134,0
104,30.40889316,33.31665,26.59146,25.9776,27.60253,31.21839,33.25224,32.68118,32.94208,32.26363,32.09536,33.3293,32.21946,24.10783,20.98689,21.03643,21.03226,30.32009,30.14097,32.97886,20.98438,21.04606,27.03067,25.00025,29.03859,29.95144,21.32133,31.55162,30.97237,34.28939,21.11217,20.9865,21.02762,21.01461,20.94013,21.27774,32.95815,30.87527,1
105,28.51025554,32.99189,25.30911,24.79844,27.3967,31.13349,32.79705,32.58568,31.08994,31.33923,31.70719,33.01709,30.76596,24.64345,20.98689,25.6532,25.95751,29.70436,29.19093,32.43406,20.98438,21.04606,26.85295,26.06631,29.56935,28.21275,24.67401,30.48427,30.55068,33.39711,26.76464,25.21784,21.02762,23.08897,20.94013,30.40971,32.70367,31.20592,0
106,29.32474986,33.53205,26.58002,26.10244,28.4242,31.59676,32.61674,33.07933,31.89885,32.57887,33.04152,33.2931,31.97158,21.03956,20.98689,21.03643,21.03226,29.40867,30.42392,32.99922,20.98438,21.04606,27.65551,27.16712,30.67131,31.57817,21.32133,31.06959,30.74466,34.99207,21.11217,20.9865,23.72024,21.01461,20.94013,30.32392,32.61237,32.40306,0
107,32.93103672,33.62555,25.42784,26.68388,26.62685,31.66139,32.32486,32.7747,31.23451,31.63416,32.58511,34.47627,31.37395,21.03956,20.98689,21.03643,21.03226,28.45802,30.72597,32.71115,20.98438,21.04606,20.98587,21.16929,28.18496,30.3934,21.32133,31.3663,29.14284,33.52236,24.38879,20.9865,21.02762,21.01461,20.94013,27.99282,32.44882,32.2532,1
108,31.60135806,31.53623,26.0412,26.36427,27.84051,32.77701,33.84748,32.06048,33.36426,33.05667,32.77449,32.82765,32.97791,21.03956,20.98689,21.03643,21.03226,30.93268,28.3248,34.02057,20.98438,21.04606,25.67111,27.27486,28.37934,28.65323,29.18703,32.66716,31.41821,35.62808,21.11217,20.9865,21.02762,25.35612,20.94013,30.7795,32.58083,33.26678,0
109,30.10659032,33.77253,25.94145,25.88203,23.70987,31.97917,30.37894,33.69225,32.80668,33.1201,32.01977,33.20121,32.70229,24.36876,20.98689,21.03643,21.03226,27.80514,28.32919,33.93644,20.98438,21.04606,25.37742,24.40627,31.18193,27.86006,21.32133,30.0799,30.92623,34.88168,24.53257,24.24348,23.69431,21.01461,23.32196,21.27774,33.5197,32.41548,0
110,30.10909158,33.96388,26.76808,25.86166,29.1218,30.40842,35.12054,33.49099,31.78865,32.48198,32.012,33.30456,32.88201,20.39846,23.99802,20.77313,20.6434,29.91378,29.49438,34.11959,20.92977,20.97631,20.05889,25.84732,30.26751,28.54912,25.16414,33.35188,31.3882,34.34694,28.65586,22.93507,20.81345,20.74443,23.48547,30.73038,32.37595,31.21723,1
111,29.77056656,34.27698,28.67858,28.73744,26.58088,31.50053,33.30762,32.88549,31.68902,32.41984,32.92157,32.0132,31.98716,21.03956,20.98689,21.03643,21.03226,30.65782,29.01882,34.58566,20.98438,21.04606,20.98587,21.16929,30.00524,29.1712,26.1972,32.05721,31.61042,35.18831,21.11217,20.9865,26.78997,21.01461,20.94013,33.02134,32.83056,32.59519,0
112,31.28133389,33.21786,24.85868,25.09658,28.01154,32.38512,33.17235,32.43217,31.40522,32.34569,31.23331,33.74382,31.5026,24.64952,20.82256,20.77313,20.6434,28.61804,29.22537,33.61419,20.92977,20.97631,24.49693,22.53463,29.50025,28.58199,27.44598,31.81679,30.91451,33.34998,20.34962,20.83896,20.81345,20.74443,20.94977,29.98327,32.4789,31.17094,1
113,28.22960493,33.42346,27.05352,25.2721,27.42043,30.76353,30.8017,33.06599,31.4159,32.06381,31.54647,34.54922,31.15527,25.14294,20.98689,21.03643,25.2475,28.68872,29.12685,33.3172,20.98438,21.04606,20.98587,21.16929,31.78469,29.87936,25.56298,31.33819,32.10278,32.68241,21.11217,20.9865,21.02762,21.01461,20.94013,26.21965,33.29434,31.64734,0
114,30.80118347,32.34094,27.09601,26.34197,25.22245,31.77285,33.04015,31.6148,31.37316,32.06593,32.84422,32.5917,32.04851,25.06442,20.98689,21.03643,21.03226,28.60546,29.41613,33.64991,20.98438,21.04606,20.98587,29.37436,30.56858,24.49663,21.32133,32.48954,30.15381,34.6462,27.04537,20.9865,21.02762,21.01461,20.94013,32.37451,33.27771,31.66606,1
115,29.4311416,33.26659,25.45774,26.36057,27.56523,30.54125,30.99939,31.91278,31.50259,30.95563,32.46367,34.32969,30.93554,21.03956,20.98689,21.03643,23.56744,27.81955,27.36267,32.94336,20.98438,21.04606,20.98587,21.16929,31.09355,28.36132,28.17116,31.69188,30.23563,32.64784,21.11217,20.9865,21.02762,21.01461,23.29378,28.65156,32.26624,31.66195,0
116,27.25246548,31.26848,24.52568,23.97129,26.63556,30.81429,29.9413,30.66576,29.69776,31.38948,31.3422,32.83915,31.55355,20.39846,20.82256,20.77313,22.92643,31.85183,29.36892,28.74925,20.92977,20.97631,24.69655,24.94557,30.62298,26.67577,19.11857,30.69979,30.46263,33.00885,20.34962,27.90452,26.45255,20.74443,27.72556,29.03573,32.57321,31.00684,0
117,31.91049144,33.00676,25.14283,27.35544,31.12045,30.64388,34.04279,32.15164,32.18715,32.722,31.53833,34.16724,32.11162,20.39846,20.82256,20.77313,20.6434,30.86591,32.17109,32.25464,20.92977,20.97631,20.05889,24.57751,31.75238,28.38047,24.31425,33.23191,30.62233,34.04387,25.74459,20.83896,20.81345,23.21192,20.94977,33.43211,33.23492,31.36402,1
118,30.85764186,32.09043,26.50794,25.54103,26.69459,31.01332,29.46295,31.5672,31.05164,32.34046,32.81776,33.64302,32.48713,21.03956,20.98689,21.03643,26.23217,28.57043,29.80799,33.0524,20.98438,21.04606,32.1298,21.16929,29.40002,29.18199,21.32133,31.30444,30.91689,34.12848,21.11217,20.9865,21.02762,21.01461,20.94013,30.87249,32.74173,29.33086,1
119,28.12086235,27.06721,27.6418,24.5135,21.23672,31.32345,31.95209,31.48286,30.86142,32.3447,32.9707,33.34785,31.29729,21.03956,20.98689,21.03643,21.03226,20.96932,26.65815,33.46053,20.98438,21.04606,28.67344,23.5745,28.39237,30.84808,21.32133,32.05691,30.03946,34.21488,21.11217,20.9865,21.02762,21.01461,20.94013,33.59366,31.95,29.23329,0
120,36.3834914,32.28141,27.09659,26.63682,26.56715,31.60536,32.47306,30.81986,31.17918,31.77861,31.56442,33.94119,31.34351,28.03019,20.82256,20.77313,20.6434,28.18461,28.28478,31.60792,20.92977,20.97631,20.05889,19.47125,28.3691,27.49178,25.66735,31.93109,31.78386,32.92096,23.4191,20.83896,20.81345,20.74443,20.94977,32.19762,32.92922,33.19367,1
121,30.45098258,32.92586,26.15963,26.14744,28.74861,30.61231,32.89407,32.39982,31.12864,32.3507,31.78593,32.88133,30.53447,25.90958,20.98689,21.03643,21.03226,29.23581,29.96241,32.61108,20.98438,21.04606,26.25864,24.17287,28.73913,28.18694,28.69484,31.04013,29.94913,34.29823,25.18284,20.9865,24.32612,24.2564,20.94013,31.11982,32.42696,32.10111,1
122,28.96024241,33.27846,26.92629,24.80811,24.9952,31.42528,31.72796,33.728,32.00271,30.92232,32.6367,33.19613,32.12807,20.39846,20.82256,23.88216,20.6434,27.20628,28.4841,32.26026,20.92977,20.97631,25.00211,19.47125,31.64226,27.84035,28.81781,30.88158,30.55642,33.30097,20.34962,20.83896,20.81345,20.74443,20.94977,29.15001,33.00701,30.79343,0
123,29.13435092,34.1081,27.2285,26.51637,29.04504,30.42297,33.13267,33.11927,30.33415,31.49285,32.33683,33.07174,30.35529,24.00032,20.82256,22.81631,20.6434,30.08242,29.698,35.01316,20.92977,20.97631,20.05889,25.09437,29.78147,26.76401,25.20909,32.47762,29.97858,32.80964,20.34962,20.83896,23.96791,20.74443,20.94977,32.34403,32.87887,32.54934,1
124,29.75046745,31.53065,25.38143,25.59718,26.81033,31.28178,33.0724,34.06438,31.85998,32.0224,33.07883,32.06784,30.21929,22.98487,20.82256,20.77313,20.6434,31.10463,25.63577,32.59158,20.92977,20.97631,25.96353,19.47125,26.37198,26.70824,28.39611,32.46924,30.00205,34.10596,24.80494,20.83896,20.81345,25.10427,20.94977,30.3429,32.69973,30.19009,1
125,28.55453493,31.62527,25.05752,25.60291,27.75871,29.73505,31.76329,32.86486,30.39545,31.78361,30.56616,34.74747,30.6813,20.39846,20.82256,20.77313,23.19246,28.52078,30.27647,30.84708,20.92977,20.97631,20.05889,25.36992,30.55953,29.06838,25.93876,31.02714,30.9177,33.64419,24.02049,20.83896,20.81345,20.74443,20.94977,30.7513,33.63626,30.8396,0
126,29.48466847,32.80744,26.71024,29.0504,21.23672,30.07281,27.61551,29.31603,31.50251,30.66811,31.85062,31.72164,34.80118,21.03956,20.98689,21.03643,21.03226,23.8692,26.2122,33.5356,20.98438,21.04606,20.98587,29.46377,26.83049,29.9131,28.47342,32.64796,31.87201,36.75667,21.11217,20.9865,21.02762,21.01461,23.67743,24.10605,34.03956,32.09385,0
127,30.03925958,34.16107,25.70318,25.57363,28.92343,31.31137,31.11028,32.70262,31.39927,32.1711,32.49397,33.40903,31.79339,21.03956,20.98689,21.03643,21.03226,28.4168,30.87557,32.92661,20.98438,21.04606,26.19021,21.16929,29.24499,29.38937,24.96817,31.26742,31.38896,33.39665,21.11217,20.9865,21.02762,21.01461,20.94013,21.27774,32.27905,32.0425,0
128,30.95202022,32.50147,25.1939,25.41759,28.20663,29.97979,32.55516,32.7907,31.09686,31.68526,31.83988,32.97734,31.26307,25.08528,20.82256,20.77313,20.6434,29.55775,30.02909,32.57834,20.92977,20.97631,30.78279,24.99119,30.10672,28.17972,19.11857,32.13564,31.15387,33.37347,24.10883,24.93694,20.81345,20.74443,20.94977,32.48067,33.30871,32.57058,1
129,27.32240427,32.40115,28.53133,27.93356,30.24744,30.50657,32.06867,31.32012,31.91954,30.0469,33.49504,32.89702,31.00214,21.03956,20.98689,21.03643,25.60763,27.89494,29.79061,32.51985,20.98438,21.04606,20.98587,29.04448,31.30925,27.14669,21.32133,30.91163,29.80642,34.71453,21.11217,20.9865,21.02762,21.01461,20.94013,24.78517,33.03495,32.43587,0
130,29.74747448,35.19746,27.8504,26.75215,30.05278,30.41727,34.33342,33.17964,31.88586,33.06036,32.2741,33.10642,31.31909,21.03956,20.98689,21.03643,21.03226,29.76009,28.85916,33.70635,20.98438,21.04606,20.98587,21.16929,28.8117,30.35237,27.74084,31.70214,29.06201,35.13778,21.11217,20.9865,21.02762,21.01461,20.94013,32.12225,33.14104,32.88173,0
131,28.64855578,33.48252,28.5362,26.88252,25.01527,31.19974,31.92849,32.67655,31.94165,31.75793,32.60478,32.47818,32.49492,29.10948,20.98689,21.03643,21.03226,28.1709,29.94302,34.75591,20.98438,21.04606,24.70446,21.16929,28.26842,29.67039,21.32133,31.71903,31.27141,34.66251,21.11217,20.9865,21.02762,21.01461,20.94013,32.55853,32.78146,33.416,1
132,28.15675517,33.83893,24.97642,24.34075,28.87077,30.24242,32.30822,34.03166,31.21143,31.66963,30.67578,33.49071,31.03397,21.03956,20.98689,21.03643,21.03226,28.24377,30.19692,32.84246,20.98438,21.04606,20.98587,28.70544,30.02874,28.44895,21.32133,31.14376,30.46234,33.17749,24.3189,20.9865,21.02762,21.01461,20.94013,30.1367,32.31792,29.32707,0
133,28.22428744,34.13704,20.93823,26.41214,27.95665,31.85363,32.44094,32.80477,33.05578,31.95066,32.29348,34.01133,32.93442,21.03956,20.98689,25.65467,21.03226,28.57495,28.98247,32.70013,20.98438,21.04606,20.98587,21.16929,30.16146,31.52503,24.52552,31.74746,31.72964,33.49721,21.11217,20.9865,21.02762,21.01461,20.94013,21.27774,32.94135,32.64936,1
134,30.04212555,33.18389,24.77446,23.40737,21.23672,30.6711,30.62191,33.04585,33.02382,30.7061,31.90834,33.52281,32.88535,21.03956,20.98689,21.03643,21.03226,28.54469,25.07453,33.87896,20.98438,21.04606,20.98587,21.16929,31.37703,27.66197,28.51363,31.2268,31.45312,33.63871,21.11217,20.9865,21.02762,21.01461,20.94013,29.76276,32.99224,31.77646,1
135,31.97261083,34.86251,24.74222,21.38095,28.95065,30.41959,30.26034,35.47093,29.80684,30.61049,30.83841,34.73783,29.10671,21.03956,20.98689,21.03643,21.03226,20.96932,30.61342,32.39389,20.98438,21.04606,25.90488,21.16929,32.51018,25.75207,21.32133,31.9172,31.54766,31.58758,21.11217,20.9865,21.02762,21.01461,20.94013,23.67031,33.48824,29.44491,1
136,32.58511454,32.49767,26.36519,26.26182,29.08515,31.13918,32.63748,32.40852,31.58702,32.24848,31.8554,33.52896,31.68306,24.86015,20.98689,21.03643,24.95701,29.08443,29.01535,31.96827,20.98438,21.04606,20.98587,25.7627,29.56661,27.33703,27.24437,31.54656,31.0784,33.30399,27.533,20.9865,21.02762,21.01461,20.94013,31.43496,32.80731,33.01452,1
137,28.65394574,34.5404,25.96894,23.38013,27.37736,31.42754,30.65133,33.44625,31.3586,31.37598,31.1699,33.9564,30.82046,20.39846,20.82256,20.77313,20.6434,28.06725,28.256,33.01955,20.92977,20.97631,20.05889,19.47125,31.76857,29.25252,28.10563,30.75422,31.7884,32.7285,24.20919,20.83896,20.81345,20.74443,20.94977,29.07595,33.25228,32.62894,1
138,28.50571466,33.96958,26.50256,26.79848,29.73327,30.69151,32.60092,33.38757,30.97151,31.92231,31.69879,33.75108,30.0992,27.58766,20.98689,24.29557,21.03226,30.08077,29.91285,33.97744,20.98438,21.04606,24.9372,27.05299,29.13427,27.59104,28.19378,31.54279,30.9532,33.49944,25.82198,20.9865,21.02762,25.26942,20.94013,32.36668,33.66044,31.48024,1
139,30.28424305,33.38113,26.01442,26.20336,27.76878,30.67055,32.42287,32.01752,31.21173,32.01658,31.03601,33.99492,32.34634,20.39846,20.82256,20.77313,22.33226,26.99587,28.84262,31.90733,20.92977,20.97631,20.05889,24.31146,31.44752,30.20407,28.73324,31.23019,30.97295,33.70337,20.34962,20.83896,20.81345,20.74443,24.71159,29.18416,32.6315,32.87166,1
140,29.7969366,33.68783,20.93823,21.38095,30.65229,27.96346,31.43715,32.95395,31.58141,32.93418,31.74909,34.10008,29.27517,21.03956,20.98689,21.03643,21.03226,33.01417,30.97166,33.14293,20.98438,21.04606,24.62105,21.16929,29.63706,30.15997,29.99561,30.95596,30.69236,33.1214,21.11217,20.9865,21.02762,21.01461,20.94013,30.5528,33.73898,25.092,1
141,20.75960849,34.60164,28.73394,26.82138,29.53011,31.16412,34.43816,34.50437,31.69448,32.60522,32.3142,33.30695,30.96682,21.03956,20.98689,21.03643,21.03226,30.03349,30.12096,33.07264,20.98438,21.04606,20.98587,28.88706,22.95544,27.95035,21.32133,31.30859,31.52557,34.5265,21.11217,20.9865,21.02762,21.01461,20.94013,30.72787,33.7969,32.62886,0
142,31.23975662,31.00314,26.08926,25.20321,27.79589,29.03762,29.60618,32.34956,31.45728,31.2111,31.59852,34.00911,30.22333,21.03956,20.98689,21.03643,21.03226,30.61959,29.94557,32.01992,20.98438,21.04606,27.73561,21.16929,29.34844,27.56535,21.32133,30.42581,31.3237,33.25248,21.11217,20.9865,23.52341,21.01461,20.94013,32.36946,33.54052,30.20922,1
