,ANXA1,ANXA2,APAF1,ARID1A,ATM,BAP1,CASP2,CDKN2A,CRADD,CRYAB,DNMT1,DNMT3A,EPAS1,ERBB2,ERN1,FLT1,FLT4,GSTP1,HNF1A,HSPA9,HSPB1,HSPD1,IGF1R,IL6,IL6R,KDR,LRRK2,MAPK8,MTOR,MYC,NDRG1,NF2,PAK1,PIK3CA,PTEN,PTGS1,PTGS2,RELA,RNF139,SETD2,SLC2A1,SOD2,TGM2,TP53,TSC1,TSC2,VEGFA,VHL,Y
107,34.08492696,35.95747682,33.11154353,33.74800911,36.49465454,32.39084714,34.11748149,32.99736828,33.69256,36.86582,35.27953,31.57568,37.66942,33.6327,33.07549,34.9544,34.58112,35.60459,33.79695,36.29079,36.02401,35.09112,34.172,29.7711,32.12563,32.68979,35.16924,33.44757,32.48611,33.48258,40.38073,32.9544,34.57798,32.78433,36.37707,31.65582,24.53212,33.05527,32.60136,33.19969,33.44965,37.54492,36.43039,32.14179,33.59925,35.17477,40.36135,31.71282,1
108,35.98233577,36.15536628,32.6017929,34.26300401,35.51613664,34.07264467,34.3783065,33.02440569,32.95035,38.74126,35.23094,32.59641,38.38842,34.74623,33.59239,33.33386,33.51531,35.36804,33.35298,35.68218,37.66577,35.238,35.40626,30.52317,34.20726,30.69894,33.88016,32.53276,33.45793,34.75773,40.56722,33.93179,33.09266,32.89393,35.68548,32.00404,31.78149,33.66567,31.20937,33.24517,34.06472,38.48457,35.97319,34.20534,34.03508,36.34232,40.33932,32.65344,0
109,37.38864215,38.52026967,33.46453993,33.93778748,35.9960215,33.40124987,33.40641244,32.53759603,32.648,39.74046,36.01775,32.23264,37.65662,32.49673,32.87026,34.48262,33.7747,36.19816,31.13714,36.91006,38.10864,35.86132,35.56885,32.80515,33.06403,33.17503,35.11848,33.27876,33.34867,33.21708,39.76494,34.50716,33.83209,33.03438,36.28409,31.68939,31.06175,33.45653,32.0326,33.36515,34.90651,38.8748,36.95298,34.13129,33.71803,35.95623,38.76497,32.4382,0
110,34.35689849,37.33051935,32.18835283,34.49195081,36.05704221,33.45462494,33.89230598,31.03594889,33.02109,38.00094,35.56001,32.04936,38.50824,32.46796,34.07018,34.92392,34.39609,34.76112,30.82701,36.52553,37.08422,35.76242,34.54841,31.81089,34.15898,32.58279,32.43784,32.81958,33.70393,32.94639,38.97248,33.32883,32.50789,33.5332,37.24268,32.15846,31.41639,33.04743,31.7264,33.55678,33.53058,37.40544,36.43138,35.14118,32.76001,35.33538,39.54844,31.75438,1
111,36.63861854,36.41801426,32.7636166,33.60494864,35.99141487,33.43174688,33.58378534,34.08871984,31.54485,39.38676,36.51575,33.26531,37.2883,34.09311,31.6835,35.05149,33.74283,36.02013,33.4424,36.76552,37.80389,36.26102,35.40264,29.91545,33.66613,34.07423,35.12485,31.27356,34.11175,32.45564,40.87355,34.73716,33.33755,32.43275,36.70972,32.76743,32.71145,32.98909,31.4166,33.12641,33.00321,38.29034,35.87153,33.46485,33.65682,35.71796,38.66701,31.89459,0
112,35.16985132,36.11611999,33.17028999,33.81523237,36.75239245,32.38504595,33.80604503,31.33352743,32.59569,38.19739,35.29771,32.57151,37.96332,33.36476,32.47216,35.36085,33.13924,34.43781,32.25284,36.46641,37.22764,36.02392,35.89587,28.6386,32.90376,33.05909,35.17019,33.32729,33.42897,32.6733,39.01728,33.94316,33.64564,32.84079,36.8763,31.46406,30.52787,32.88896,32.52812,33.45031,33.56053,36.72839,34.99039,34.15723,33.46323,35.33245,39.57113,31.72456,1
113,33.94726954,36.35329403,32.91571348,34.46564451,36.56669174,33.50229509,33.12821918,29.2976201,32.90735,39.04526,34.35805,31.95143,38.97151,33.26656,32.39893,36.17265,33.90422,34.9541,32.4146,36.85713,37.20795,36.43856,36.38319,27.86971,33.42315,34.61844,35.95849,33.97427,33.67073,33.01357,38.86818,33.81769,34.52381,33.67084,37.60411,30.87069,30.50273,32.78211,33.05536,33.66018,33.30221,37.36785,33.45698,34.82508,33.53278,34.99674,40.2576,32.17025,0
114,36.4838369,38.21215801,32.96094698,33.52003597,35.27419721,33.52941692,34.65687178,33.25933638,33.52873,40.50353,35.58871,33.07254,37.57963,34.53648,32.69228,33.01718,31.91278,36.01376,34.12782,36.95331,39.82873,37.89024,35.26759,33.26771,34.93396,30.52983,33.26385,31.02496,33.21178,35.44294,42.12932,33.94863,34.19026,32.21802,35.48098,34.52297,31.08662,34.15276,31.98942,33.53201,36.48923,38.41083,38.56542,33.56026,32.63767,34.92269,39.33775,31.94041,1
115,35.30015987,35.93655671,32.97054981,33.78953561,36.36023508,32.77011586,34.48817349,28.15877643,32.38855,38.14941,34.71519,32.39556,38.07266,33.63143,32.34418,35.93128,33.01416,34.61655,32.55397,37.39035,36.66619,36.5623,36.32028,29.64538,33.22177,34.32208,35.91524,33.62147,33.39232,32.95211,39.9347,33.55748,33.84761,33.13873,36.45442,30.04388,28.66399,33.23568,32.56691,33.00004,34.38135,37.0732,35.84241,34.9218,33.36483,35.48412,41.32117,31.32521,0
116,36.85978028,37.28699977,32.75767957,33.41648367,35.87389909,32.84745723,33.90016884,32.16259547,32.82651,38.69091,34.88981,33.07659,35.67956,34.00978,34.61517,33.39259,31.13887,38.30488,31.57128,37.46486,37.40788,37.41807,35.38769,28.69887,33.99168,30.72766,33.57458,33.75505,32.90937,32.78614,38.23677,33.55129,34.76162,33.01355,36.44109,30.5172,28.9766,33.46503,33.81127,32.82706,33.63713,37.12986,33.8255,32.79264,33.97402,34.82181,37.00671,32.42861,0
117,35.93327164,37.12828616,32.99594025,34.18611299,36.79845322,33.04256406,33.26287195,31.46877832,32.00299,37.40858,35.71654,32.17205,37.53006,32.06875,32.28111,34.71465,32.40655,34.98004,28.75269,35.94456,36.80075,35.74165,34.5314,34.27379,32.80399,33.36458,33.50228,33.40943,33.85817,32.27699,38.339,33.92175,33.97509,33.46334,37.64543,31.59271,32.57786,33.24008,32.99709,33.62452,33.89665,37.79961,35.84351,34.44467,32.36012,34.37703,38.69839,32.7842,1
118,34.21345965,36.51886007,32.78833559,33.8563309,36.3831444,32.20574551,33.58711181,32.34036101,33.56296,38.91633,34.07155,32.19288,37.47726,34.20465,31.58719,34.83398,33.46973,36.15457,33.2115,37.01965,37.62358,35.91382,35.5268,30.31133,31.99095,32.81943,34.73554,32.82936,32.95064,33.07927,40.08477,33.59857,33.02043,32.04175,36.38799,32.16343,32.26357,33.32243,32.16694,33.51938,34.15315,38.18365,35.74653,34.9011,32.3928,34.90196,39.32653,31.30706,1
119,35.80171553,36.82103308,33.54453913,33.62473925,36.50311474,33.58118204,33.74523891,28.28794256,33.13205,37.69154,35.18471,32.09305,37.37288,34.59463,33.70514,34.66524,33.40558,36.23902,33.28883,36.57942,37.71174,35.78805,36.35797,32.04559,32.85,32.32562,34.45414,32.55555,33.04058,33.40551,39.54095,33.86715,34.05582,31.92434,36.95066,32.3929,28.42757,33.41228,31.63006,34.20298,33.04756,38.06782,35.65926,32.71065,33.95055,35.91219,39.38067,31.6633,0
120,35.90565928,36.42199039,34.05985702,34.01297575,36.29452733,33.17636785,34.24160917,31.13637917,31.49598,39.74976,35.30813,32.02235,38.16432,34.46207,32.98067,34.43447,32.75743,36.19738,32.0399,36.73928,37.95185,36.3577,35.93735,29.53223,32.33275,32.05758,34.86016,33.89865,33.33055,32.65116,38.88366,33.79424,34.6923,33.54185,37.28594,30.02392,31.91863,32.89089,31.93161,33.58572,32.95628,38.45466,36.10391,34.97155,32.60673,34.96437,38.07121,32.4917,1
121,35.77370557,37.6432877,33.00615491,33.82037214,36.24134674,32.67289278,34.18412376,30.62015429,33.31223,39.6316,35.49869,32.27394,37.89326,33.48902,33.44815,35.30848,33.13292,35.95822,31.95952,36.72958,37.83894,35.66904,35.57736,30.73931,33.45183,32.7674,34.47401,32.92747,33.43481,32.7476,39.88423,33.72244,34.10249,32.96841,36.32164,33.17441,29.59332,33.4158,31.93856,33.1972,34.04181,38.59671,36.17276,33.86867,32.91363,35.32464,38.89165,31.5165,1
122,34.84695606,36.31006201,32.35167737,34.0923801,36.72413676,33.08085915,34.12957579,30.4448013,34.20102,39.32821,34.66261,32.39156,38.6275,34.58811,32.81996,35.44179,33.76498,35.57778,33.25365,36.44271,37.93208,36.14594,36.3114,31.40354,35.06916,33.7485,35.12714,33.51605,33.31664,33.62728,40.85133,34.42309,33.89975,32.68642,36.59053,31.42682,29.14846,33.30076,32.08049,32.70356,34.51199,38.82133,35.71626,33.8288,33.56574,35.92776,41.18658,31.66316,0
123,35.44433731,37.36648667,32.36952628,33.83857396,35.37948042,33.61117564,34.10146615,32.1302705,35.14179,40.02109,35.29462,31.93997,38.10011,33.80152,33.152,34.98723,31.88776,37.31285,33.07602,37.18527,38.54357,37.40439,35.84232,28.4351,34.21576,32.65913,34.32813,32.44127,34.12378,32.68969,40.53052,34.47783,33.8765,32.78191,36.03239,33.28383,29.47035,33.71729,32.3778,32.72872,35.0766,40.0326,37.42042,34.27348,32.49516,35.14896,38.63575,32.5051,1
124,36.13185132,37.52215646,32.91010226,33.96427921,35.07102433,32.29040075,34.39484909,31.18945659,34.14693,38.78962,35.50932,32.80729,37.09323,34.98587,32.879,33.94745,31.83688,35.58455,34.21625,36.8506,38.62304,37.23294,34.75156,28.58238,34.11466,31.41288,36.24874,32.58635,33.37689,33.69713,40.7537,34.41565,34.53951,31.97512,35.5678,31.03502,29.57495,33.92214,31.72856,32.84141,34.77767,39.08968,35.79328,34.83143,33.64374,35.44295,40.37407,30.94975,1
125,34.89465215,36.46115431,33.33006762,34.06602093,37.19706588,32.27666349,32.9920502,31.75557366,32.87248,39.09027,34.86983,32.6275,37.6336,33.47073,32.75356,35.32977,33.09317,35.27319,31.75837,36.30643,36.66349,35.93924,35.50848,26.98311,33.21697,33.81281,35.59206,33.67953,33.77589,32.21559,38.7725,34.10548,33.39244,33.52686,37.85229,32.45383,30.19065,32.2143,33.44387,33.68684,33.31212,38.24017,34.69619,34.03698,33.24758,34.61598,38.85681,31.19006,0
126,35.14539909,36.26586473,29.94252434,33.50491551,33.62020702,34.96286492,34.17124945,33.7367727,33.31648,38.11672,36.19236,32.97802,37.65101,32.7628,34.70331,33.41832,34.30949,36.39522,32.52453,37.21285,37.39641,38.57577,35.67955,25.11812,34.56106,33.22282,31.8952,32.26271,33.77443,33.0841,39.39497,34.41833,32.00622,32.70363,34.98491,32.12394,31.98291,34.88724,32.07659,33.75565,35.26981,36.10601,36.43494,33.94682,32.98214,36.20999,39.94639,30.84443,0
127,35.16394346,37.16436812,32.72542586,33.8887342,36.09577942,33.42356035,33.9567168,32.15266078,32.65587,37.18452,34.50115,32.36797,38.35865,32.82454,32.45287,35.88365,33.99632,35.25033,31.81134,37.12324,37.27163,36.24462,34.60124,29.02682,31.82822,34.16407,34.53632,33.24528,33.16767,32.87063,39.60746,32.75566,33.96775,32.61149,36.59868,31.91981,30.15897,33.46722,32.24889,33.20784,34.78053,38.3034,36.40793,36.00277,31.79625,34.98042,40.06734,31.69395,0
128,35.39359656,36.35609398,32.85729893,34.10302758,35.83447536,33.35598867,33.60612521,30.11576386,32.53204,38.71427,35.21268,31.77702,37.64952,33.8037,33.03416,33.72332,32.50824,35.10438,31.01218,36.64877,37.13939,35.9131,35.0251,34.74756,32.90464,32.06756,33.88208,33.26542,33.45802,33.33623,39.33762,34.3514,33.78892,33.0539,36.787,33.10161,32.6678,33.25165,32.03672,33.72033,34.43155,38.79722,36.05558,34.06603,32.64737,35.08841,39.02318,32.13149,1
129,36.25813306,37.73193018,31.46327029,33.51890507,34.76691972,34.27007127,34.60901658,31.70405284,32.90923,39.52381,35.29221,32.74824,38.79035,34.21747,33.04664,33.23632,32.43826,36.74475,31.18311,36.66262,39.65987,37.41981,34.8816,32.00544,34.96441,30.98943,33.49304,31.70623,33.06156,33.29247,41.92932,34.24519,32.33764,32.93885,35.26078,29.99063,28.95648,34.90472,31.293,33.34748,36.19351,38.00517,37.00616,35.22453,33.03847,36.0492,36.49506,33.00361,0
130,36.47043766,37.29494058,32.59074507,34.06247243,35.30944893,33.56043816,34.58758942,32.05016319,33.57198,38.80843,35.01207,32.89656,38.86848,33.44585,32.97324,35.76817,34.93919,36.62095,33.14958,36.76123,37.91103,36.3777,35.35869,32.24876,33.18291,33.89657,33.92484,31.60972,34.13382,32.85484,40.81756,34.39628,34.52728,32.10043,35.52357,31.006,31.48607,34.22024,32.61463,33.09985,35.39391,38.97909,38.35193,33.65036,32.48402,35.56573,39.0698,32.3342,0
131,35.75341596,37.68975092,32.37722066,33.91777844,34.79771483,33.61220415,34.53622886,33.7210478,31.58444,38.53413,34.07259,33.68629,38.62162,34.23024,32.0398,35.14942,33.25689,36.24571,31.40975,36.16298,38.14755,35.69918,35.82583,32.58077,33.94672,34.12342,33.44092,32.50038,33.58751,33.54548,40.01496,34.18696,33.09986,33.11662,36.0275,33.41251,30.97708,34.4611,31.44245,32.81314,36.0122,38.18595,37.50413,34.82605,32.99333,35.0858,38.66058,31.96082,1
132,34.77561115,36.53321938,32.98720256,33.27142348,37.38277711,33.02325325,33.29655392,31.73325655,33.06998,38.7689,34.78148,32.04298,37.05952,31.90182,32.61507,35.71667,32.35836,35.18898,32.0401,36.87173,37.3649,36.80287,35.62663,31.41989,32.97027,33.07715,35.41817,32.59903,32.93561,33.55998,39.37661,32.32269,34.48022,33.32867,36.74495,32.2658,30.21008,33.01587,32.6896,33.18185,33.87355,37.95916,35.60776,33.88669,33.47414,34.64061,39.61275,32.07053,0
133,35.65844325,36.00758178,32.67373175,34.03163417,36.27143672,33.12673855,33.8684938,30.19096126,32.81571,38.3856,35.66176,32.84823,39.26052,33.74558,32.69697,36.62055,34.88216,35.23417,31.01439,36.74251,37.26012,36.14337,35.50388,29.15728,33.22467,35.21864,35.53733,33.3283,33.64637,33.63838,39.45282,33.7866,33.34832,32.92268,36.79048,31.09729,27.86086,33.46743,32.68966,33.44969,33.71716,36.43474,33.80076,33.74211,33.48919,36.15955,40.22837,30.87483,1
134,34.94098277,36.17254759,32.57286343,33.4155342,35.68912156,34.03352911,33.7806164,33.36919255,33.55582,38.41443,35.2444,32.43757,38.91987,35.18857,32.53152,35.06129,34.2151,34.80641,33.36656,37.41713,37.75732,35.99004,35.90658,27.39291,33.62044,33.61013,35.64703,33.60599,32.94606,33.01954,39.66945,34.26415,33.93227,33.85622,36.45352,30.50891,28.45525,33.90977,31.57645,33.19499,34.05683,37.00075,33.77433,35.48092,33.54532,35.40653,40.80715,29.4119,1
135,35.73938526,38.76595714,32.54476916,34.73713485,35.69153717,31.77915233,34.26728165,31.84488648,31.51311,39.44224,35.84155,32.11929,38.65278,31.1882,33.03856,36.39201,32.52442,35.9774,29.39421,38.54465,39.07088,36.79901,35.44865,35.74304,33.46876,34.11148,33.38688,34.32061,34.06351,33.43182,39.98164,32.34344,34.84678,34.03503,38.90838,35.31525,32.9347,33.22314,34.23333,34.02696,35.25299,38.5874,34.0963,35.88396,32.03623,33.55522,38.75436,30.21203,1
136,35.93423822,37.17021649,33.11933869,33.96198756,36.03825407,33.14150817,33.58086221,30.04020231,32.61136,38.92185,35.0256,32.39012,37.87763,33.84516,32.60949,33.42277,32.23592,35.97261,31.76023,36.95557,37.53194,36.0752,35.3705,30.91364,33.51669,31.78843,34.63757,33.07951,33.62405,32.6568,38.69,34.05954,34.10924,33.12564,36.77402,32.15844,33.37263,33.06537,32.45119,33.56349,32.88194,37.87188,35.36712,33.74497,33.19547,35.21609,37.16506,32.26589,1
137,36.07542699,37.49919204,32.51130056,34.35624968,36.0570704,32.8925538,34.68612489,30.84847381,33.28445,39.92804,34.8555,32.0146,38.7551,34.04153,32.80182,36.91835,34.34886,36.12558,32.69349,37.27286,38.82542,37.4065,35.74339,33.04862,33.74861,35.00516,35.44979,33.98935,33.50037,33.86373,40.65691,34.19458,33.88359,33.21226,37.065,34.76631,31.75834,33.44637,32.97148,32.94755,35.73874,38.36105,36.69992,34.38284,33.05363,34.89206,40.34498,32.21194,1
138,35.78238245,38.11564782,33.33904098,33.53487804,36.02968632,32.77407632,34.34587988,32.01699477,33.089,40.22382,34.76321,32.92448,37.57177,31.76968,33.15128,34.50709,31.50188,33.47895,30.53556,37.10511,38.59132,37.22373,34.33762,36.09935,33.19791,31.73025,33.71569,32.89709,33.65675,34.53971,41.12685,34.31653,33.06144,33.39167,36.9981,32.12258,32.03216,33.91448,33.77523,33.31859,35.82371,39.10554,37.32508,35.11894,32.59069,34.39477,39.13877,31.8472,1
139,34.80825576,35.27809677,33.43647007,33.73669063,37.19872314,32.92969412,33.69257683,30.35202941,32.72005,37.52541,35.35282,33.11661,38.3032,33.68881,32.33518,36.63583,34.22619,35.18529,32.2897,36.45004,36.78747,35.70274,35.56503,24.79016,33.06974,35.46087,35.73464,33.37258,33.79225,31.58985,39.52535,33.56061,33.59812,33.43097,36.63263,31.29206,29.60499,32.42465,33.23338,33.59804,32.75397,36.23115,34.97469,33.82559,33.79558,35.48779,40.4874,32.10331,1
140,35.3760842,36.82833571,32.15157927,34.58959441,36.91324703,34.2412321,34.37031412,32.03129138,32.99365,38.08552,36.55032,32.17379,38.05036,35.22091,32.94734,35.52172,33.70267,35.20877,31.92784,37.58369,37.17203,36.79803,36.85349,25.53195,34.54476,34.53718,36.48367,34.34369,33.15428,33.0778,39.38996,33.81562,35.7451,33.07321,36.82525,35.1958,32.06554,33.10362,32.72296,33.92306,33.80645,37.92024,34.49843,33.78216,32.55074,35.26739,40.59055,32.94352,1
141,36.30290219,38.10810463,33.10846535,33.60687243,36.24694168,33.77063252,34.46065189,33.10742088,30.90399,40.21273,36.16148,32.81653,37.91295,32.44092,33.27468,35.95639,33.31608,35.86324,30.2623,36.42739,37.37697,36.55958,34.91042,29.6046,34.40166,33.2457,35.16822,33.67402,33.38621,33.62511,40.21623,34.09613,33.57529,32.72741,36.90906,33.33843,31.39421,34.68291,33.07783,33.15418,35.48481,39.28865,37.19628,33.57369,33.81338,36.029,37.96781,32.23903,0
142,35.67465063,37.19579755,32.64477295,33.96121664,35.96434316,32.03187541,34.19425997,30.09732058,32.48259,37.29195,36.21933,32.01246,36.30102,33.41492,33.57777,34.21614,30.99577,34.87895,30.84939,37.52538,38.12101,37.9786,35.34734,28.35517,32.51376,31.322,33.72388,33.742,33.16136,33.80534,39.678,31.87125,34.19112,33.64364,37.95243,32.22515,30.37841,32.24948,33.04827,33.48286,34.23082,38.65137,35.41404,35.65805,32.7817,34.52622,39.33652,30.72246,1
143,36.77826122,39.01573692,32.00247333,34.25457625,35.90235283,32.15310428,34.08852647,31.23392119,32.71336,39.73096,35.77532,32.25937,37.12478,31.54766,33.81659,34.75177,32.63662,35.68357,22.60832,37.12527,38.23392,37.68565,34.80368,33.69813,33.41573,31.89926,33.25846,34.12051,33.88527,33.88652,40.23399,34.69677,34.05571,33.89106,37.51162,32.92863,30.95017,34.56316,33.26381,33.08047,35.72883,40.062,38.1816,35.21328,33.43814,33.98146,38.56541,32.94954,0
144,34.35483825,36.13328034,32.72091617,32.97733955,37.66287981,32.69979761,33.00385618,31.81762179,33.20327,38.97666,34.52845,31.77342,37.29073,32.29007,32.08048,35.61906,32.33326,34.98847,32.3011,36.67669,37.20502,36.68392,35.61946,30.74292,32.95577,32.76377,35.38328,32.21947,32.63143,33.27263,39.32918,32.09383,34.54009,33.35754,36.84141,32.39929,30.09135,33.12001,32.72778,33.08811,34.00366,37.66251,35.457,33.3599,33.5372,34.2793,39.74739,31.36942,1
145,36.07558622,37.88326681,32.49680104,33.82562706,36.57641025,32.40708232,30.30657975,28.37200193,31.59183,39.91805,35.89922,34.4997,37.25287,32.5362,34.79801,34.2277,30.43766,36.71356,28.70427,37.8949,36.96187,37.37503,35.02862,33.1141,32.42827,33.23185,34.15523,33.69097,33.4987,32.02596,38.43129,33.91201,35.48444,33.91546,37.48099,29.22824,32.39775,33.46775,33.18109,34.38121,35.55054,38.42595,34.95969,33.64502,33.79259,36.27665,37.24301,33.42649,1
146,35.07105215,36.56993344,32.71658648,34.18280199,35.91952769,32.67614938,33.95110893,31.73604363,35.10303,39.76455,34.42215,32.2658,39.0574,34.2641,31.68295,36.52303,34.03533,34.52826,32.6842,37.13387,37.69354,36.53622,36.65725,26.32531,34.57824,34.39438,35.08042,34.03496,33.26544,32.55792,39.71853,34.05801,33.81878,33.88523,37.81229,30.45548,30.84218,32.7749,32.80846,33.27025,33.41359,37.11875,34.48205,34.28293,32.90719,35.15545,39.62055,31.81819,1
147,35.0233253,36.81232674,33.03466381,34.03535238,36.96207317,32.94072226,33.51899913,31.73236725,31.67175,37.3382,36.10292,32.31455,37.12998,32.21942,32.35242,33.73025,31.79874,34.66884,30.81961,36.14179,37.24146,35.81424,34.06743,31.79455,33.03337,32.26479,34.154,32.85908,33.89463,32.00343,38.08178,34.0173,33.84377,32.97068,36.64473,32.16965,28.9013,32.41486,32.80751,33.37112,32.81393,37.89508,36.53612,34.17004,33.03152,34.51541,37.12501,32.78187,1
148,36.14834754,37.08089532,32.99780044,33.00091765,34.48144706,33.1534069,34.56257952,33.2887626,34.01145,39.68119,34.78847,33.19555,37.15047,34.18125,32.61104,33.7388,32.04283,37.34132,33.02381,36.37384,38.9145,36.21947,35.06328,24.97191,33.47436,31.33693,34.20995,33.11217,34.13204,32.42618,40.26191,33.94758,33.98023,33.26579,36.1582,29.31258,31.1985,34.10862,32.58552,33.01669,36.21928,38.28305,37.12621,35.38378,33.43866,34.61443,38.40359,31.67908,1
149,35.76387524,37.88800313,33.96004522,34.35155087,36.24782699,33.6756914,33.92590235,28.89621448,31.7502,36.40873,35.20697,31.52401,35.00093,34.05259,32.30003,31.96464,29.06185,35.71724,30.77719,35.62908,37.28679,36.30682,34.88207,29.33017,32.65448,28.74753,34.01014,33.348,33.90316,34.37274,39.49519,33.53788,34.23232,33.28652,36.37985,29.61315,27.73951,33.35491,34.47188,33.69714,33.48859,37.83624,34.77718,34.88776,33.47421,34.8468,37.43957,33.42758,1
150,36.450848,36.00414516,32.76983243,33.25755713,35.7889874,33.18774128,34.27473798,32.62543529,32.74845,40.24842,35.21843,32.06752,36.58449,33.85234,32.84729,32.64727,30.85576,33.37711,32.21606,37.06331,39.41028,37.11162,35.19843,32.22151,34.14995,30.501,35.69791,33.28117,33.28648,32.91873,38.68688,35.55171,34.80997,33.47643,36.06082,30.80302,31.24314,33.05121,32.57983,32.96196,32.37703,39.82783,37.04759,35.03465,33.96017,35.49047,36.77261,32.42761,1
151,36.84249348,38.20854852,33.29799923,34.2631677,36.04309685,34.09291748,34.96386766,34.35000095,33.46321,37.7219,34.82904,32.26169,38.11065,32.50225,33.35373,34.84521,32.71033,35.12542,28.8109,38.09291,38.34623,37.02225,35.64235,29.20366,33.38876,32.77615,33.57166,32.07378,33.22208,34.49015,39.79477,34.00996,33.93533,33.0913,36.13747,31.13228,31.60897,35.35126,32.13971,33.26041,35.30339,37.26663,35.09066,33.42502,33.04021,35.91755,40.24808,30.37936,1
152,36.17604159,38.83688678,32.93188581,33.86694662,36.40662427,32.48168416,33.98217395,31.47905161,32.90767,41.11038,35.5144,33.28509,36.5278,34.08623,33.76667,33.83008,31.68666,33.54175,32.57966,37.7974,38.46889,37.53952,36.48824,31.61313,34.54492,31.84016,33.94394,33.83778,33.81666,33.91578,40.10703,34.72607,34.13971,33.55637,36.85509,31.58706,30.45505,33.18268,32.92632,33.38305,36.02347,41.75615,35.60074,35.16721,32.10992,35.49509,38.25743,32.57092,0
153,36.29034726,38.02277734,33.1375758,33.22163812,34.93638974,32.7781361,34.54692917,33.2861183,31.92239,39.35923,35.04101,32.51131,38.51488,34.69893,33.28586,33.4653,32.46017,37.4675,30.67336,36.95034,39.12936,38.26389,35.94606,33.69135,33.49857,32.08068,34.84053,34.01584,33.54318,33.36589,40.0918,34.41642,34.68556,33.45945,36.84917,30.006,30.57652,33.98415,32.59456,33.5293,35.14843,39.01142,33.84859,34.88632,33.77151,35.56649,37.04512,32.64742,0
154,36.74279386,37.14957692,33.03339078,34.65195999,37.51786064,33.02478408,31.85504898,30.87751035,32.53567,38.36319,35.35618,30.15967,38.52523,32.11593,34.3119,34.70225,33.03183,35.49321,25.42964,36.46921,37.17245,37.20148,34.72037,35.85428,34.08552,33.23717,34.18102,34.21106,34.15395,33.72756,37.90273,33.49275,34.31271,34.54255,38.6934,30.81026,34.40376,33.75387,34.35968,34.85888,31.64818,37.6327,35.15991,33.04185,33.93046,35.82599,35.78076,33.25149,1
155,36.78615114,38.97637789,32.9659866,34.1825343,36.13613719,32.52432022,33.52208004,31.69676519,33.30025,40.96236,35.03827,31.62177,38.38029,31.92753,32.87951,35.88033,31.43064,33.77525,29.64701,37.6148,38.85857,37.04837,36.33376,33.21859,32.96667,32.82747,34.71821,33.94058,32.88509,34.14074,39.02669,32.88201,35.22764,33.86863,38.25746,31.55987,31.80629,33.31125,33.55349,33.88353,34.2572,40.57686,37.19949,35.875,32.20036,34.11322,38.70021,30.66794,0
156,34.52820129,35.38563677,33.65036423,33.82502875,37.20826269,32.98298534,33.9146673,30.97531814,32.84592,35.59738,35.33908,33.1109,38.17688,32.85074,33.00939,36.7724,35.33424,33.99845,31.63306,35.67835,35.68467,35.10303,35.51138,26.33714,32.42292,34.74774,34.49945,33.38444,34.23417,31.26621,37.86754,33.27345,33.74936,33.42085,36.4032,31.21126,32.07741,31.84761,32.92793,33.90767,31.79752,35.13762,34.66138,33.33985,34.04882,35.52394,39.0633,32.11148,1
157,35.06994121,37.18458197,33.25085216,33.91737962,36.58144824,33.3292746,34.09656616,31.62584442,33.01115,38.66293,35.07401,32.70439,37.65692,33.29502,32.74439,34.70603,32.19416,36.33529,32.37806,36.36138,37.39093,36.76719,35.54387,31.02566,33.18588,33.1835,33.88858,33.06941,33.48296,32.65648,39.65475,34.23953,33.7917,33.44695,36.62402,32.51981,29.87202,33.07514,33.24595,32.932,34.74626,37.76297,35.40135,35.04253,32.99442,35.09746,38.8766,32.08989,0
158,35.53521436,36.21380893,32.0455454,33.74156855,35.97447477,33.54357175,33.9564282,31.67198771,32.44889,38.52938,35.35651,32.41983,38.28107,34.26541,32.17116,35.16179,33.50813,35.861,33.05085,36.2885,37.18571,35.8062,35.43608,28.81243,33.19908,33.55167,34.33142,31.83163,33.36498,32.95741,40.0207,34.28565,34.12747,31.9591,35.43727,32.90716,29.87005,33.18932,31.51756,33.07093,34.07464,37.92876,34.60709,33.98799,33.4191,35.36205,39.75855,30.90626,0
159,32.45364869,35.00127895,32.52778455,34.31917283,37.05275704,33.21599261,33.56624986,31.47537895,34.13017,38.06192,34.43877,33.48997,37.33006,33.62865,32.17752,35.04322,32.53107,35.84578,33.89866,36.82064,37.62557,35.61646,36.05236,24.67455,33.69298,31.81866,35.53996,31.65637,33.19219,33.4851,39.71967,33.01284,32.60964,31.79574,35.27898,30.92626,28.16886,32.94445,32.53884,32.77924,32.78031,37.75184,36.14127,32.70201,32.47974,35.27299,39.94624,31.3271,1
160,36.63415288,36.72391907,33.00164715,32.94455876,34.77380338,33.70913229,34.22486248,37.0109904,31.58656,38.7509,35.15957,33.64399,37.521,33.59523,34.30068,33.54435,33.68067,35.1406,34.20484,36.5238,37.81268,36.11635,33.89961,34.23098,34.35735,31.31485,33.18862,32.52595,33.4204,32.8672,42.01881,33.63283,31.85619,28.71806,32.62036,35.51174,33.17053,34.40947,30.39399,31.17031,38.01495,38.50589,38.29856,33.02982,32.08699,35.30551,41.6956,30.96515,1
