,AKT1,ANXA1,ANXA2,APAF1,APC,ARID1A,ATM,AXIN2,BAP1,CARD11,CASP2,CCND1,CDKN2A,CRADD,CRYAB,CTNNB1,CTSD,DLC1,DNMT1,DNMT3A,EPAS1,ERBB2,ERN1,FLT1,FLT4,FN1,FOSL2,GSTP1,HNF1A,HNF4A,HSPA9,HSPB1,HSPD1,IGF1R,IL6,IL6R,INSR,JUN,JUNB,JUND,KDR,KIF1B,L1CAM,LRRK2,MAP2K1,MAPK8,MTOR,MYC,NDRG1,NF2,NFE2L2,PAK1,PIK3CA,PTEN,PTGS1,PTGS2,RELA,RET,RHEB,RNF139,SDHA,SETD2,SFRP2,SHANK1,SLC2A1,SOD2,SRC,STK11,TGM2,TP53,TSC1,TSC2,VEGFA,VHL,Y
85,33.79495611,35.79983792,37.28978683,32.57001768,34.06405744,33.13681665,35.59813837,26.98206015,32.11924786,31.2782111,35.38404131,36.4725424,31.2740202,34.21247,38.72597,35.82081,36.73581,33.04935,35.81356,33.62005,37.97258,35.09026,33.91373,34.03604,32.74504,35.53359,34.84586,37.06196,33.34377,34.81324,37.54496,38.20131,37.51665,34.68703,25.84534,33.67143,34.05477,32.79152,32.79972,34.41315,32.16952,34.56765,27.9264,35.95783,32.9982,33.68205,34.20988,31.86131,40.1008,34.81726,34.80738,33.63976,33.96631,36.57712,33.21775,29.7252,34.17813,20.79409,34.25648,32.61104,37.88359,32.92341,28.58396,21.22103,35.64639,39.14665,33.88882,34.07333,35.12602,34.93107,32.95042,35.61127,38.5773,32.42409,0
86,34.55401506,36.24756209,37.60868921,33.24608982,33.51068221,33.11722278,36.35723171,28.07182985,32.75240305,30.36634452,34.1013171,36.91557024,31.8605209,31.87558,39.0481,35.75311,37.79271,34.39844,35.27152,31.65994,36.78216,33.02697,32.56854,34.17426,31.43551,39.26192,35.93303,35.783,31.01527,29.17,37.48306,37.72934,36.95368,35.06451,33.07141,33.73617,34.26078,33.62207,34.1818,34.96549,33.39034,34.27326,28.35692,35.09177,34.15564,33.26379,33.60875,33.76091,40.40203,33.93851,35.37249,34.83369,33.32327,36.11155,30.91488,31.25663,33.56268,26.75066,34.47311,32.39492,36.42788,32.86426,32.25809,29.58677,34.43408,39.35972,32.68485,33.37598,37.15025,34.79643,33.53603,34.94716,39.98772,32.05164,1
87,34.22699835,36.11042086,38.82768104,32.74198179,33.8074569,33.03575131,35.41387039,30.89890845,33.02993186,32.3625356,33.92348654,34.8336713,29.53024067,32.23639,38.56948,35.37171,36.23341,33.8314,37.01707,32.5001,37.39869,33.71064,32.9361,34.08486,31.99415,39.56438,35.65054,35.87893,29.96825,29.85672,37.51205,37.97478,36.41334,36.37391,29.79557,32.56882,33.84481,33.59311,32.01204,34.7593,32.62279,35.35261,32.78401,33.65095,34.97041,33.05091,33.80179,32.91825,40.23382,34.04512,34.49073,34.28573,33.03772,36.76966,31.06521,31.02731,34.0426,27.75589,35.88992,33.0803,36.35693,33.59617,31.21414,26.12405,36.43283,37.61744,31.71348,33.29846,37.85882,34.89437,32.6395,34.61707,38.7236,32.33634,0
88,34.27963252,35.64109505,36.21277124,31.60966003,33.89982097,33.57865001,35.50548374,28.71765884,34.9643336,29.80481898,34.06297758,36.5068161,32.3020898,32.64536,40.26262,35.82318,36.76916,33.50701,36.6848,32.68575,37.89946,34.52621,31.53864,35.92878,33.97853,37.63334,36.3688,35.35189,33.72281,34.60954,38.53758,38.8419,36.98932,36.72992,31.17076,33.39537,35.71649,34.61038,34.04438,36.55722,34.49266,34.1618,27.32355,35.40691,34.30282,33.60127,33.00406,34.50319,41.37164,34.55969,35.74628,34.93551,31.47737,36.18277,31.5116,29.51893,33.87916,26.36964,35.08401,31.3777,36.34103,33.30127,28.00552,20.89325,33.31812,38.92548,31.83005,34.2127,36.16539,36.22918,33.68291,35.73282,39.91713,30.22936,0
89,34.25329842,33.71353061,36.67144657,32.83956707,33.58203989,33.73524904,35.30171544,30.72287107,32.24311453,28.92656258,33.84114175,36.23145629,31.39276508,32.81436,38.43369,35.51277,36.22238,34.38124,35.86087,31.54488,37.37068,35.45841,31.334,35.17317,33.65471,37.18258,35.90047,35.30403,32.70447,33.54752,35.90838,36.86014,36.18282,35.59243,30.73992,33.06637,35.1433,34.31273,32.90436,35.97896,33.65795,33.59892,33.63458,34.25901,34.08295,31.66146,33.81692,31.79987,39.56635,34.53973,34.46303,33.10174,32.73772,35.98807,33.1444,31.166,34.23304,26.83862,34.30743,31.51048,36.1505,33.6305,24.9066,28.26098,33.98781,36.95437,30.79203,34.43177,35.85609,35.05117,33.7627,35.47638,39.334,29.58428,1
90,34.69143715,36.08790268,36.59902801,32.20432195,33.2296373,34.35008126,35.74556595,30.44665188,33.1961024,30.38223124,33.68847497,35.29962124,29.31813763,32.63646,38.52372,35.7089,36.36272,35.00747,35.46081,32.88861,38.29092,33.68475,32.61518,34.16581,33.0444,37.13693,36.46936,36.08805,31.96437,33.64391,36.39412,37.68311,35.93088,35.59501,35.45606,33.36738,34.50533,34.829,35.03099,37.38449,32.37216,33.81777,30.85194,33.75639,33.70242,32.9226,33.79581,34.54333,40.26891,33.69616,35.52873,33.72668,33.48997,37.03893,33.62195,33.89935,33.75244,31.30953,34.17106,32.52178,36.42283,33.39326,32.62173,27.12203,33.68927,39.03716,31.34386,33.06951,36.25971,34.30918,32.6623,34.85682,38.92508,31.42001,1
91,34.55653754,36.23758137,37.75390444,32.14704953,33.70622361,33.05989112,35.23180632,30.3917314,33.48499487,32.82675097,34.82042836,37.65758048,34.32866455,32.30883,37.90869,35.41019,36.67031,33.25258,36.12614,32.4,37.31241,33.02124,32.91147,33.86907,33.19508,39.85995,35.90337,36.06055,33.46383,35.42497,36.75146,38.5425,36.45847,35.00275,30.26243,33.3909,34.31231,34.78353,32.49596,35.26425,31.43114,33.6015,29.22718,33.42316,34.20621,31.98784,32.95161,33.32614,40.92014,34.31815,34.18598,33.51905,32.22252,35.08758,32.70128,30.64841,32.99566,27.26359,34.21683,31.72677,37.15673,32.70731,32.88518,27.77311,37.56295,39.09542,32.29643,33.85537,38.65142,34.84309,33.35873,35.60393,39.3703,31.48752,0
92,34.17957792,35.93147573,36.92854021,33.1518263,33.72598446,33.59142952,36.57257424,29.70931583,33.05068767,31.3477884,34.0938632,35.32398685,31.9958135,33.57158,39.2212,35.72401,37.7999,34.40676,35.2584,32.20157,37.21082,32.36597,33.25247,35.8922,33.415,39.95525,35.48446,36.04098,32.6878,33.69273,36.99217,37.84756,36.56591,35.14186,28.88874,32.95738,35.18148,33.64472,32.32618,34.26494,33.87619,33.95147,28.48171,34.66311,33.18526,32.70346,33.37514,33.08376,40.53864,33.8424,35.31888,34.00407,32.82007,35.92146,31.64126,30.10766,32.94712,26.68212,33.96644,32.00527,37.14299,33.04194,32.88026,26.79262,34.21254,38.72455,31.19828,33.44996,36.4753,33.23192,33.36301,35.12198,38.69487,31.61144,0
93,34.53363867,36.94555872,37.34454901,33.45572117,34.01619665,33.77796264,36.72997884,30.26052932,33.30937391,28.62265239,33.58347324,36.02971417,30.59833631,33.89173,40.4518,35.84186,36.96145,34.52953,34.86859,31.73636,38.48588,34.60457,32.43714,36.54233,32.73419,37.42213,36.09544,36.64972,32.70418,34.07975,37.26812,38.3087,37.76455,35.90545,33.68218,34.19875,35.8535,34.75497,33.8901,35.80589,34.15614,34.79815,25.78112,35.53071,33.96051,34.00712,33.28405,34.58262,41.08163,34.14889,35.28522,34.8788,33.62691,37.18132,31.92696,33.01476,33.49249,25.12611,34.6105,33.12648,37.22978,33.27627,31.70063,25.02424,33.66134,39.91482,32.12852,32.96797,36.33065,34.57746,33.79499,34.70076,40.45372,32.14381,1
94,35.96920454,34.66218477,36.51451097,32.74305229,34.3695536,34.88659681,36.46924917,29.44070181,34.74917766,28.12317326,34.90306736,38.92603843,32.36606249,34.22666,41.04935,36.78166,37.69744,34.20311,34.34525,32.56904,38.78327,35.95603,32.78588,35.44257,33.30466,37.1094,36.86078,34.69813,33.90574,34.01173,37.03286,38.25048,36.64874,37.61985,30.8655,36.02257,35.81432,35.61727,34.86998,36.83906,34.0128,35.26527,26.69723,35.92658,33.78258,34.94831,33.59027,34.19721,41.54789,34.89126,35.51085,34.7375,33.56009,36.68112,28.26599,27.78768,34.01058,23.56108,33.49693,33.27137,36.58198,34.01877,26.84413,27.29678,35.95849,38.69016,32.57794,34.48342,36.36011,34.72599,34.88136,35.75634,41.67913,30.75471,1
95,34.79988844,34.82370746,35.22097996,32.54590583,33.95937597,33.56788673,36.59310798,25.24700641,33.26302006,27.34578457,34.81633237,37.46044013,32.06673909,31.69343,38.82777,36.16546,36.94492,34.03136,34.38708,33.46016,39.06744,33.97058,31.0791,36.58651,33.24268,37.18635,35.7683,33.98597,33.7606,33.75752,36.83219,37.63759,36.67184,35.89605,25.73696,34.67464,36.24259,33.80466,32.57831,34.91206,34.45926,34.39083,27.36284,35.77305,34.43321,33.61166,34.19837,32.39894,40.22813,34.01918,34.44345,34.11433,31.72595,36.44905,31.02858,27.4973,33.68135,24.16971,34.54373,32.25407,36.73543,32.89642,20.17336,26.90104,33.39434,37.04529,32.02843,33.31135,35.84656,34.92621,33.18921,36.17165,40.59393,32.29419,0
96,35.00694276,36.01640671,37.75984317,33.07119895,33.58368581,33.80368139,35.83594342,30.32903354,33.68651899,33.02914487,34.69503987,36.50760463,32.8761761,32.15172,37.55679,35.50099,38.604,33.12418,36.51073,32.94249,36.93605,32.36724,33.81234,33.86931,32.63682,38.91866,36.08222,34.93205,29.46215,32.03894,36.54192,37.42872,35.83696,33.97201,31.90987,33.45461,34.29904,34.6335,33.90108,36.65641,32.00217,33.79079,34.42117,33.31734,34.3869,32.42985,33.74754,32.64425,39.69978,33.63608,34.76767,34.04939,32.46266,35.83951,31.51235,31.13347,33.39621,27.91892,34.31637,31.83699,37.24561,33.28546,31.19746,27.80713,35.57856,39.00546,32.00931,34.16501,36.13266,34.46347,32.95898,35.39044,38.46108,32.24201,0
97,34.33662638,35.24973595,36.41406774,32.35125103,34.27360763,33.33737024,35.79317658,28.91970955,33.3104705,29.31531961,33.50618163,37.09609791,32.39506717,32.68361,40.6674,35.65128,36.51478,34.05414,34.93299,32.28422,37.99282,33.40287,34.15383,35.12184,33.11557,38.24637,35.98445,36.55063,31.5397,31.04296,37.48484,38.5432,35.78192,35.45084,31.75433,34.96969,35.38815,34.49452,34.0205,36.41158,32.60183,33.66428,34.94964,34.87502,34.15013,33.25926,33.04792,33.39389,39.92636,33.53556,35.64929,34.23976,32.75665,36.60599,31.42195,30.98245,33.62296,26.84879,34.18955,31.25422,36.21706,33.14876,30.36225,28.08115,35.71482,38.6157,32.12705,33.695,33.78197,34.3781,33.15884,35.25574,39.9352,29.89866,1
98,34.64120953,35.6506837,37.71804557,32.99288818,32.74393264,33.55634901,35.5403499,30.56312479,33.51777852,33.09272591,34.74191975,35.76677012,30.52611428,31.83579,36.05794,35.24782,36.13324,32.8879,36.03197,32.94182,36.84995,33.79963,33.49727,33.02006,31.86529,39.09213,35.50386,33.40416,32.15651,32.40711,36.66732,38.42748,35.99051,34.79637,35.81854,32.59582,33.85984,32.60026,33.33184,34.86924,32.27455,34.00747,35.81263,33.30789,33.9913,33.23439,33.36822,32.26545,38.09606,33.55628,34.39947,32.97124,31.85745,35.34237,32.41265,33.61921,32.85318,26.41398,34.37237,30.97422,35.78265,33.12518,29.90011,29.92952,33.77768,37.36739,32.1872,34.13102,37.40311,33.41211,32.76926,35.83719,38.59442,33.11616,1
99,34.33748837,34.26159054,36.55253427,32.7502206,33.79670432,33.80011805,36.40008402,28.95184371,33.08351917,30.37739077,34.35808349,36.48921895,31.82645666,33.62296,39.01291,35.79709,36.67351,33.77708,35.33101,32.30915,38.27938,34.17019,32.77824,35.508,34.0435,37.47049,35.51747,36.51559,33.76341,33.86207,36.83081,37.92877,36.50178,35.60668,26.72387,33.66979,36.16302,34.74264,33.87384,36.22177,33.83801,34.57579,28.70545,35.15225,33.67963,32.92066,33.17059,33.73981,40.61448,34.10863,34.60601,34.25499,32.85003,36.13302,30.9276,31.13091,33.33756,25.44292,33.61306,31.45533,37.08257,32.89764,27.22771,26.67847,33.73378,38.05993,31.97674,34.00451,35.34173,33.56879,33.84952,35.52858,40.35077,31.75488,0
100,33.95190255,35.7193516,37.86966838,33.60588108,33.69964837,33.93122013,36.30460905,30.52834523,32.53938701,30.87102721,34.26938545,35.1074562,31.20209902,32.6043,37.96612,36.03345,36.66202,34.21176,36.09367,32.43078,37.52104,33.17438,32.93464,35.00309,33.26759,39.59016,35.52179,33.48025,31.52439,31.72398,37.2535,37.58907,36.35792,36.06547,29.26836,33.75336,34.76978,33.04759,32.81073,34.77928,33.01106,34.24591,31.51106,34.5764,33.75717,33.13181,33.39429,33.72545,38.82427,34.24087,35.16386,34.66368,33.0103,36.6719,32.70407,30.49126,33.09766,25.80854,34.99305,32.29259,36.03035,33.5286,28.3051,28.36093,33.75477,39.0791,32.0781,33.57846,34.9816,34.88799,33.04245,35.17652,39.19395,32.31481,1
101,34.39107558,36.58509578,36.73128785,32.9838074,33.53547775,33.72809631,36.10844265,32.58027368,33.4367367,30.36145767,33.40206086,35.78775697,30.79078262,31.43939,37.44203,36.12002,36.58577,35.82797,35.34575,32.29679,39.23004,33.54981,32.54861,35.28117,34.57828,38.96015,35.69925,35.00506,30.87544,33.47301,35.72485,36.46514,35.35979,35.7201,33.38143,32.6096,35.12104,35.43611,34.34293,37.59091,34.19946,33.76651,28.27998,34.93787,33.39653,32.91982,33.53147,33.12847,39.25446,33.44905,35.26216,33.51568,32.48797,35.7243,33.2056,33.97577,32.90935,26.4434,32.83892,32.1683,35.47112,33.47137,33.07406,27.40602,34.22627,38.20687,31.58693,33.20292,36.88495,33.52977,33.86829,35.44395,39.1667,31.63886,1
102,33.73142028,35.81161302,37.16909797,32.83393335,34.61449642,34.07214084,36.51709978,31.02296729,32.86122103,30.01245063,33.67354399,35.39576588,32.22992449,32.33657,40.32092,35.53293,36.36323,34.43076,35.59446,31.81237,37.67463,32.14526,32.85559,34.3385,32.05549,39.38776,35.00551,35.01146,31.0239,31.84318,37.12287,37.64873,35.7559,35.38871,30.81559,32.88417,34.05975,33.33037,32.23088,34.17986,31.97453,34.0783,27.4444,34.96485,33.36918,34.18341,33.11592,33.29101,40.02981,34.53322,35.42435,33.76628,33.40651,37.41702,30.59244,29.84758,33.01299,27.11114,35.00486,33.59045,36.44151,33.50821,29.8398,27.7779,33.20158,39.73036,31.60216,33.04616,36.26207,34.11458,32.39313,34.69977,38.21469,32.03623,1
103,35.18305966,35.06879243,36.63970059,32.85885468,33.19705315,33.86134965,36.34689241,32.80566915,33.45453034,31.9825378,33.98384245,36.87754215,27.56675032,32.97827,35.26553,35.8833,36.04107,34.53572,35.78235,33.44209,37.59915,33.68353,32.68944,33.50658,33.46041,40.89455,34.73033,34.13375,29.69624,27.12839,36.07245,36.24721,35.14777,36.36689,35.14464,32.61384,32.50303,32.43297,31.71915,34.30891,33.09799,33.28157,28.26333,31.92279,33.34337,32.01778,32.92998,32.63718,38.96878,33.40235,34.12229,33.34388,32.30821,36.20743,30.58971,31.19019,32.81001,26.19172,33.43985,31.93697,36.06711,33.44532,31.77731,27.77028,34.46818,36.40514,32.0679,33.94414,37.07229,35.44828,33.48525,35.38744,39.456,32.92398,0
104,34.73779232,36.47871538,36.86964691,33.10263857,32.78028423,34.05386963,36.13891668,30.59526383,33.2851086,29.50889648,33.75023018,37.37176999,31.82670677,33.52764,38.89934,36.65349,37.40762,34.43513,34.63019,31.84947,39.32126,33.17688,33.29924,35.95443,34.04404,38.32865,36.64937,36.18342,32.06352,32.89096,37.04527,37.41239,36.86212,35.27558,32.66169,33.61464,35.9072,34.43659,35.05004,36.53703,34.41717,34.26222,31.29616,35.22873,33.97376,32.76837,33.82153,34.68371,39.51986,34.02058,35.12753,34.1762,33.19077,36.57855,33.77718,32.5293,32.85403,27.62113,33.55797,32.09678,36.41576,33.04142,27.4272,28.20279,34.30828,37.87773,32.55694,33.18864,35.25263,33.85185,32.87676,35.28851,40.22316,31.91397,1
105,34.74790445,34.14527754,37.12169117,32.81162,33.65574225,33.84649949,35.80749154,30.16914596,32.77510153,30.38667154,34.1084155,36.33016459,31.72429502,34.66065,39.69032,35.78592,37.80519,33.2131,35.20318,32.87017,37.55998,35.21807,32.59085,34.67992,33.03014,38.72513,35.36175,33.15739,34.03885,35.09853,36.81924,38.02903,37.05009,36.20861,26.30331,34.76696,35.48594,32.99144,31.42492,35.93278,32.57268,35.04832,27.82044,34.24246,33.62449,33.20665,34.14616,33.81601,41.31478,34.92833,34.81654,32.8045,33.04829,35.97182,30.3988,28.96311,33.6504,26.09574,34.38943,32.57913,37.45463,33.29523,31.2756,27.11315,33.95247,38.66976,32.19199,33.6845,34.09743,33.55935,33.85345,35.13972,39.93348,31.73043,0
106,34.71556186,34.86277703,36.17738004,33.16940698,33.77685899,34.26859744,35.90915438,29.64662368,33.63734516,32.17133224,34.28072004,35.63451891,31.75353705,32.60162,35.75068,36.00455,35.96222,34.6952,35.96534,33.0733,37.32366,32.15176,32.15094,34.36614,34.98316,38.74419,34.9668,34.07004,32.2492,32.95862,35.64526,36.39073,35.19543,34.55917,32.14429,31.95327,35.39899,32.7023,32.49279,34.96104,34.36101,34.28572,27.76929,34.17451,33.14154,33.25612,34.09226,32.7301,38.34053,33.53045,34.13779,33.59599,32.27357,35.63999,32.18425,29.1597,32.86536,26.84387,33.36086,31.45516,35.14001,33.97034,26.7458,30.60725,34.31332,36.83816,32.38355,33.61454,36.00135,33.74286,33.21647,35.41242,39.38545,32.57188,0
107,33.25110755,34.08492696,35.95747682,33.11154353,33.60634514,33.74800911,36.49465454,28.13677937,32.39084714,30.63525306,34.11748149,36.52436635,32.99736828,33.69256,36.86582,35.8122,36.59705,34.48243,35.27953,31.57568,37.66942,33.6327,33.07549,34.9544,34.58112,36.70275,35.04473,35.60459,33.79695,36.12533,36.29079,36.02401,35.09112,34.172,29.7711,32.12563,35.39379,32.28451,32.18229,34.55095,32.68979,33.94184,26.46056,35.16924,33.03341,33.44757,32.48611,33.48258,40.38073,32.9544,35.37155,34.57798,32.78433,36.37707,31.65582,24.53212,33.05527,26.96331,32.09735,32.60136,36.21768,33.19969,27.92465,27.66907,33.44965,37.54492,31.38148,34.072,36.43039,32.14179,33.59925,35.17477,40.36135,31.71282,1
108,34.9284259,35.98233577,36.15536628,32.6017929,33.21376322,34.26300401,35.51613664,31.06409655,34.07264467,32.27852955,34.3783065,36.54386798,33.02440569,32.95035,38.74126,35.57494,36.60376,33.88873,35.23094,32.59641,38.38842,34.74623,33.59239,33.33386,33.51531,38.21418,36.71684,35.36804,33.35298,34.80807,35.68218,37.66577,35.238,35.40626,30.52317,34.20726,36.17603,34.1593,33.9225,36.014,30.69894,34.39502,31.83443,33.88016,33.69482,32.53276,33.45793,34.75773,40.56722,33.93179,34.80021,33.09266,32.89393,35.68548,32.00404,31.78149,33.66567,29.1705,32.64027,31.20937,36.3199,33.24517,29.52324,28.54728,34.06472,38.48457,32.67626,34.63326,35.97319,34.20534,34.03508,36.34232,40.33932,32.65344,0
109,34.66523241,37.38864215,38.52026967,33.46453993,33.46327921,33.93778748,35.9960215,30.53828998,33.40124987,31.29823732,33.40641244,35.50515053,32.53759603,32.648,39.74046,36.5363,37.63526,34.48761,36.01775,32.23264,37.65662,32.49673,32.87026,34.48262,33.7747,40.77478,36.06616,36.19816,31.13714,32.229,36.91006,38.10864,35.86132,35.56885,32.80515,33.06403,35.04015,34.46932,33.92581,35.57252,33.17503,34.1627,30.84556,35.11848,34.13505,33.27876,33.34867,33.21708,39.76494,34.50716,35.49253,33.83209,33.03438,36.28409,31.68939,31.06175,33.45653,27.36005,33.8601,32.0326,36.27514,33.36515,34.42986,28.50285,34.90651,38.8748,32.26408,33.83242,36.95298,34.13129,33.71803,35.95623,38.76497,32.4382,0
110,34.76055628,34.35689849,37.33051935,32.18835283,33.79498292,34.49195081,36.05704221,31.45512046,33.45462494,30.83016839,33.89230598,35.16933781,31.03594889,33.02109,38.00094,35.75581,37.31651,34.06023,35.56001,32.04936,38.50824,32.46796,34.07018,34.92392,34.39609,39.4718,35.70583,34.76112,30.82701,32.19622,36.52553,37.08422,35.76242,34.54841,31.81089,34.15898,35.21104,34.0985,33.05339,34.10412,32.58279,33.74491,30.0356,32.43784,33.57884,32.81958,33.70393,32.94639,38.97248,33.32883,34.3855,32.50789,33.5332,37.24268,32.15846,31.41639,33.04743,30.64403,33.42606,31.7264,35.69995,33.55678,31.4399,29.99308,33.53058,37.40544,30.41586,33.36303,36.43138,35.14118,32.76001,35.33538,39.54844,31.75438,1
111,34.52947092,36.63861854,36.41801426,32.7636166,34.20054916,33.60494864,35.99141487,30.12549361,33.43174688,31.62573914,33.58378534,35.48133743,34.08871984,31.54485,39.38676,35.9397,36.58055,33.4025,36.51575,33.26531,37.2883,34.09311,31.6835,35.05149,33.74283,38.65979,35.39202,36.02013,33.4424,34.97687,36.76552,37.80389,36.26102,35.40264,29.91545,33.66613,35.40298,34.74331,34.54694,37.05605,34.07423,34.97322,26.00416,35.12485,34.14066,31.27356,34.11175,32.45564,40.87355,34.73716,34.19841,33.33755,32.43275,36.70972,32.76743,32.71145,32.98909,27.12884,34.45831,31.4166,36.4917,33.12641,27.29203,27.86965,33.00321,38.29034,33.02402,33.81629,35.87153,33.46485,33.65682,35.71796,38.66701,31.89459,0
112,33.91659753,35.16985132,36.11611999,33.17028999,33.92276546,33.81523237,36.75239245,30.80782422,32.38504595,31.12929524,33.80604503,35.02804826,31.33352743,32.59569,38.19739,35.7004,35.40086,34.12698,35.29771,32.57151,37.96332,33.36476,32.47216,35.36085,33.13924,38.01271,35.26083,34.43781,32.25284,33.14151,36.46641,37.22764,36.02392,35.89587,28.6386,32.90376,35.40194,32.62792,32.5789,34.28636,33.05909,34.16044,30.476,35.17019,33.18949,33.32729,33.42897,32.6733,39.01728,33.94316,35.01555,33.64564,32.84079,36.8763,31.46406,30.52787,32.88896,26.43943,33.97568,32.52812,35.86286,33.45031,30.00251,25.80734,33.56053,36.72839,30.91822,33.18261,34.99039,34.15723,33.46323,35.33245,39.57113,31.72456,1
113,34.0056079,33.94726954,36.35329403,32.91571348,34.5510191,34.46564451,36.56669174,29.74373106,33.50229509,29.85217033,33.12821918,34.67129702,29.2976201,32.90735,39.04526,35.84804,35.56833,34.48493,34.35805,31.95143,38.97151,33.26656,32.39893,36.17265,33.90422,38.07175,35.77072,34.9541,32.4146,33.23547,36.85713,37.20795,36.43856,36.38319,27.86971,33.42315,35.95285,33.6156,32.44574,34.49068,34.61844,34.24385,24.14391,35.95849,32.75896,33.97427,33.67073,33.01357,38.86818,33.81769,35.14956,34.52381,33.67084,37.60411,30.87069,30.50273,32.78211,28.38779,34.33655,33.05536,35.3842,33.66018,27.28362,25.77693,33.30221,37.36785,32.3556,32.77266,33.45698,34.82508,33.53278,34.99674,40.2576,32.17025,0
114,35.12800471,36.4838369,38.21215801,32.96094698,32.66094527,33.52003597,35.27419721,29.66762631,33.52941692,32.81429515,34.65687178,36.56852018,33.25933638,33.52873,40.50353,35.33425,38.37939,32.35748,35.58871,33.07254,37.57963,34.53648,32.69228,33.01718,31.91278,39.5803,37.17986,36.01376,34.12782,35.34497,36.95331,39.82873,37.89024,35.26759,33.26771,34.93396,34.63891,36.31465,35.28649,37.03286,30.52983,34.5892,25.77366,33.26385,34.21495,31.02496,33.21178,35.44294,42.12932,33.94863,35.75534,34.19026,32.21802,35.48098,34.52297,31.08662,34.15276,27.46402,34.42614,31.98942,37.09349,33.53201,29.67312,27.28328,36.48923,38.41083,32.88229,33.97001,38.56542,33.56026,32.63767,34.92269,39.33775,31.94041,1
115,34.10473013,35.30015987,35.93655671,32.97054981,33.45639694,33.78953561,36.36023508,29.73082691,32.77011586,28.82483537,34.48817349,36.99680563,28.15877643,32.38855,38.14941,35.56927,36.2888,34.15096,34.71519,32.39556,38.07266,33.63143,32.34418,35.93128,33.01416,38.08872,34.87653,34.61655,32.55397,33.04002,37.39035,36.66619,36.5623,36.32028,29.64538,33.22177,35.53305,34.18839,34.1219,35.47367,34.32208,34.19669,29.1226,35.91524,33.62469,33.62147,33.39232,32.95211,39.9347,33.55748,34.51925,33.84761,33.13873,36.45442,30.04388,28.66399,33.23568,26.15327,34.31672,32.56691,36.08827,33.00004,26.77169,28.74358,34.38135,37.0732,30.22655,33.58546,35.84241,34.9218,33.36483,35.48412,41.32117,31.32521,0
116,34.35699062,36.85978028,37.28699977,32.75767957,34.09926983,33.41648367,35.87389909,32.62760411,32.84745723,31.089266,33.90016884,34.27038888,32.16259547,32.82651,38.69091,35.27971,37.85608,32.2296,34.88981,33.07659,35.67956,34.00978,34.61517,33.39259,31.13887,39.92951,33.4237,38.30488,31.57128,31.50687,37.46486,37.40788,37.41807,35.38769,28.69887,33.99168,33.37632,32.25866,32.26986,35.04741,30.72766,33.38434,34.37578,33.57458,33.94304,33.75505,32.90937,32.78614,38.23677,33.55129,35.54655,34.76162,33.01355,36.44109,30.5172,28.9766,33.46503,27.34383,36.8895,33.81127,36.15578,32.82706,24.57542,23.8456,33.63713,37.12986,32.45643,32.2189,33.8255,32.79264,33.97402,34.82181,37.00671,32.42861,0
117,34.37749289,35.93327164,37.12828616,32.99594025,34.06585074,34.18611299,36.79845322,32.18574196,33.04256406,30.92952447,33.26287195,33.90016073,31.46877832,32.00299,37.40858,36.25758,36.00419,34.60093,35.71654,32.17205,37.53006,32.06875,32.28111,34.71465,32.40655,39.43873,35.23021,34.98004,28.75269,27.90618,35.94456,36.80075,35.74165,34.5314,34.27379,32.80399,33.82864,33.73078,33.89166,35.44101,33.36458,33.84336,29.27578,33.50228,33.48348,33.40943,33.85817,32.27699,38.339,33.92175,35.3207,33.97509,33.46334,37.64543,31.59271,32.57786,33.24008,27.59676,34.7707,32.99709,35.41785,33.62452,35.04655,26.82892,33.89665,37.79961,31.35254,32.72819,35.84351,34.44467,32.36012,34.37703,38.69839,32.7842,1
118,34.16121395,34.21345965,36.51886007,32.78833559,33.57013081,33.8563309,36.3831444,28.77946216,32.20574551,31.42721869,33.58711181,36.6714805,32.34036101,33.56296,38.91633,35.07977,37.28443,33.49051,34.07155,32.19288,37.47726,34.20465,31.58719,34.83398,33.46973,38.09658,35.2747,36.15457,33.2115,34.18707,37.01965,37.62358,35.91382,35.5268,30.31133,31.99095,34.73507,33.99851,33.42666,35.44237,32.81943,33.80908,32.08015,34.73554,33.33853,32.82936,32.95064,33.07927,40.08477,33.59857,34.69259,33.02043,32.04175,36.38799,32.16343,32.26357,33.32243,28.27143,33.86668,32.16694,35.67121,33.51938,30.92671,23.31302,34.15315,38.18365,32.64126,33.5807,35.74653,34.9011,32.3928,34.90196,39.32653,31.30706,1
119,34.28824051,35.80171553,36.82103308,33.54453913,33.43025239,33.62473925,36.50311474,32.02061153,33.58118204,32.02788956,33.74523891,35.65156751,28.28794256,33.13205,37.69154,34.95843,37.63978,33.99923,35.18471,32.09305,37.37288,34.59463,33.70514,34.66524,33.40558,37.96317,35.52693,36.23902,33.28883,33.10164,36.57942,37.71174,35.78805,36.35797,32.04559,32.85,34.64238,32.75819,32.41009,34.14078,32.32562,34.7324,31.70961,34.45414,34.12905,32.55555,33.04058,33.40551,39.54095,33.86715,35.01186,34.05582,31.92434,36.95066,32.3929,28.42757,33.41228,23.25274,34.42474,31.63006,36.85398,34.20298,32.32596,27.3274,33.04756,38.06782,33.03556,34.13318,35.65926,32.71065,33.95055,35.91219,39.38067,31.6633,0
