,AKAP1,AKAP10,AKAP12,AKAP13,AKAP14,AKAP4,AKAP5,AKAP7,AKAP8,AKAP9,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,CAMKK1,CAMKK2,CKS1B,CKS2,DAPK1,DOK1,GIT1,GIT2,LCK,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K5,MAP2K6,MAP2K7,MAP3K1,MAP3K11,MAP3K12,MAP3K13,MAP3K2,MAP3K3,MAP3K4,MAP3K5,MAP3K6,MAP3K7,MAP4K4,MAPK1,MAPK10,MAPK11,MAPK13,MAPK14,MAPK3,MAPK4,MAPK6,MAPK7,MAPK8,MAPK8IP1,MAPK8IP2,MAPK8IP3,MAPK9,MAPKAP1,MAPKAPK2,MAPKAPK3,MAPKAPK5,PACSIN1,PACSIN2,PACSIN3,PAK1,PAK2,PAK3,PAK4,PAK6,PDPK1,PKIA,PKMYT1,PKN1,PKN2,PKN3,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKACG,PRKAG1,PRKAG2,PRKAG3,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKCA,PRKCD,PRKCE,PRKCG,PRKCI,PRKCQ,PRKCZ,PRKD1,PRKDC,PRKG1,PRKX,PTK2,PTK2B,PTK6,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KB1,RPS6KB2,SH3KBP1,SKP1,SKP2,TAB1,TAB2,TAB3,TEC,WNK1,WNK2,ZAP70,Y
47,35.28665276,34.00517816,35.62200097,35.64306686,21.03897075,20.92292865,28.06919129,30.88055472,32.29748134,35.63949534,28.64415646,27.90683969,34.29757208,34.78718731,29.66150589,30.24462316,32.80601633,33.74920899,30.2711042,33.20731,31.00468,32.78737,33.32828,28.71326,33.44622,35.44732,33.99803,33.81352,33.03123,30.16549,32.40963,31.88426,32.26351,32.8031,31.65794,33.55747,33.18171,34.50507,33.13593,33.40452,32.11127,34.79029,34.37296,33.5259,28.85712,30.99051,33.45183,33.84661,31.32214,31.79949,32.07275,33.32642,30.99913,27.23995,33.56424,32.95647,33.99988,34.95254,32.34253,33.24682,27.29457,33.81319,32.33144,33.84398,34.14457,32.61786,32.33182,28.26741,33.20988,31.2163,27.61403,34.04794,34.91125,30.32323,34.35306,31.65034,31.31231,31.60142,34.67156,33.45877,20.99503,33.26285,34.84935,23.42079,37.72214,32.18368,33.69494,32.78136,32.09092,33.55479,31.57044,26.39778,33.07967,29.18247,30.90592,33.19314,34.6961,35.23216,31.18059,35.50119,33.20049,29.77967,31.02116,33.04664,34.7767,33.80244,31.98718,33.3884,37.49437,31.61943,31.50141,36.35017,32.27369,31.60225,36.11945,34.33865,28.92344,1
48,34.07458316,34.10411545,34.20627213,35.09619631,21.03897075,20.92292865,30.07020121,33.15692594,33.30051911,35.53761093,23.9376531,28.94878009,34.43202659,32.99318982,28.94423352,30.17699447,32.4077171,33.73763354,31.26303269,33.59463,31.55835,33.08205,35.59514,30.04287,33.81146,35.3834,33.70232,33.99021,32.53667,31.13038,32.89887,33.45957,33.07724,32.26893,34.10614,33.58207,32.46912,34.49871,32.61001,31.89025,32.09214,34.6878,35.15249,33.1695,30.33048,32.04382,32.92558,34.5942,20.8447,31.01353,31.98353,33.67507,32.16546,25.83993,33.38649,32.81394,33.52428,34.75854,32.63744,33.48172,30.01871,33.17436,30.95591,34.71478,33.85471,28.37205,32.61313,26.57448,34.35665,29.39578,30.16231,34.55819,35.14684,31.55653,34.31292,31.5601,33.39952,31.78741,33.85522,32.73874,20.99503,33.86276,34.66375,20.97998,37.87037,31.47356,32.80095,28.02933,32.58512,32.65635,32.32359,21.22272,34.43475,30.54964,32.91888,32.93631,34.92267,32.17612,31.92112,35.66517,31.96037,27.05415,32.76809,33.34335,34.28454,33.41677,32.32343,33.2284,37.39886,32.66884,30.79131,35.72342,32.11529,29.81933,35.44122,26.57158,30.79487,1
49,34.16376926,33.93087073,31.34842782,35.644854,26.84214159,20.92292865,28.72853488,31.63378078,32.42214433,35.33768472,28.78744073,21.05826289,34.44357283,32.99134531,28.52000013,31.20337492,32.57611962,33.62581571,32.49590624,35.20421,32.80392,33.75466,34.47515,30.10386,34.63776,35.84752,33.48804,33.21699,32.44657,29.93772,31.40308,33.84886,33.22753,33.45914,32.82561,33.7798,33.44246,33.98109,32.11613,32.87462,32.72416,35.5449,33.86166,32.19234,29.74673,32.52082,33.56373,34.97047,23.13824,31.66519,33.35536,32.94489,30.50117,27.32845,34.66165,32.53138,34.06723,34.79626,33.99315,33.76015,29.65911,33.37211,29.54895,34.42791,34.47491,29.19596,32.3254,27.52628,34.15181,31.56586,31.15299,34.82198,34.3818,29.9816,33.7318,28.64709,32.32773,31.07794,34.60411,32.83599,20.99503,33.60915,33.76405,25.11956,37.86487,32.01102,33.31432,30.8858,33.17017,33.50791,31.35412,27.11205,34.32361,30.11762,31.18001,32.59694,35.10296,31.30496,33.46401,35.31503,34.64901,29.29361,33.79346,32.71243,35.70693,33.79771,32.45228,34.346,37.29213,33.05713,31.2459,35.70446,32.46936,31.92681,35.9625,27.47483,30.52545,0
50,34.15305381,33.18498285,33.30669079,35.30926912,20.31087074,20.87496554,29.83661347,27.65001571,32.39232542,35.1405003,22.7036968,26.14891479,33.21889238,32.47695801,29.68414983,28.53825924,32.15100753,31.90090671,31.31288541,35.01578,32.77215,33.72168,34.71512,32.03353,33.05734,35.90229,34.1751,32.82925,34.35256,29.15991,32.82067,33.31889,33.79937,33.62425,33.33512,33.15417,33.25959,33.93835,32.36798,32.77806,32.07482,34.65303,33.69664,31.61818,31.4438,31.5304,32.18167,34.11762,20.47592,31.86327,33.19172,31.58446,29.85232,25.04209,34.61693,32.26478,33.79652,34.21467,32.43951,32.51875,25.57662,33.31549,32.04907,33.14033,32.55396,30.52958,32.93869,25.74594,34.19825,26.39937,32.02074,34.26832,34.15592,31.34476,33.77648,29.38502,31.75129,30.44129,32.55863,31.62954,20.62577,33.20575,34.58491,25.22486,36.09416,32.02263,32.1304,29.1403,33.23948,32.15917,32.11135,18.96282,31.26828,28.98167,32.90201,32.08852,34.55758,33.54185,31.54758,34.76263,33.63964,28.24561,32.80375,32.06556,33.93361,33.24388,33.01365,33.57258,34.92109,32.12174,30.04569,35.12386,31.75394,31.31097,35.80548,28.57603,32.40239,1
51,35.21333109,33.96526901,33.66390805,35.26842491,21.03897075,20.92292865,31.33235581,30.84293974,33.73350973,35.92805718,23.75256811,21.05826289,34.04559024,33.50265979,21.06009956,31.77336514,33.10737869,35.56338675,34.01826052,32.78561,30.84022,34.1161,33.87171,33.08872,34.31481,35.99717,34.10601,33.29968,33.59346,31.08763,31.32765,32.08445,34.34669,32.68706,34.02781,33.64161,32.87672,33.24152,32.96039,31.91941,32.59034,35.62427,33.47336,25.82903,29.02495,34.9045,34.27872,33.90281,20.8447,33.4158,33.24512,32.65294,26.3746,27.18427,35.56209,33.36783,33.4589,34.77821,33.80785,34.02437,21.41607,33.63457,32.44018,33.98818,33.69408,23.26246,34.36641,30.17241,34.28709,27.92493,32.93141,35.23755,35.15797,32.00266,34.70253,28.92768,31.36219,30.42707,33.81566,31.48305,20.99503,33.52319,34.90602,20.97998,37.20931,34.59814,33.67141,27.06546,33.64985,34.41062,31.59087,21.22272,34.07805,31.91209,32.90437,27.00172,36.28328,28.47692,33.69161,34.93496,33.73098,33.65306,33.09818,32.14006,35.10595,34.3934,33.78185,34.18624,36.45633,34.02174,31.65521,35.47196,32.35016,30.23014,36.02051,28.83497,33.09601,1
52,34.28558545,34.30063662,33.18424902,35.5100967,21.03897075,20.92292865,27.4155841,32.37682586,33.050243,35.65192733,21.23015911,21.05826289,33.78406441,33.35953011,30.70094991,29.91993608,32.29282596,33.89857283,32.47449674,32.82675,30.85778,33.969,34.85584,27.63792,32.46278,34.50756,34.17378,34.17643,32.47164,30.37722,32.17091,33.385,32.92738,33.03656,34.68913,34.24816,33.16385,35.0469,32.74508,32.83486,32.29779,35.93425,34.5408,33.66443,27.78241,31.52099,33.40645,35.1059,20.8447,32.8918,30.05658,33.02622,31.26733,21.31822,34.44345,33.21349,34.1506,35.52194,32.09316,34.25994,24.94089,32.9495,30.70952,33.65585,34.39584,30.49362,33.10325,21.16752,34.40212,24.12345,21.25388,33.98756,35.35278,30.80798,33.9151,31.67692,31.35936,29.28882,34.12435,33.72469,20.99503,33.34603,33.87826,20.97998,37.56255,31.83721,33.75209,29.36403,32.07281,30.97943,31.76477,21.22272,33.61135,29.28443,31.52888,33.04159,34.64284,30.4512,32.69342,35.94786,32.61439,23.72548,32.05892,32.30508,35.52971,33.84829,32.69591,32.72968,36.98039,32.97015,29.42067,36.89085,33.30707,31.78445,35.56716,20.62683,31.4883,1
53,33.61809658,34.0409151,32.99386099,33.78940791,29.32575814,20.92292865,29.73535402,34.45600992,32.2129267,35.46103304,21.23015911,21.05826289,33.14818401,32.49377368,30.46278725,29.38327793,31.39312785,32.34330812,33.12081861,31.85964,28.87307,30.3099,33.2732,28.55905,33.13503,35.43296,32.44592,34.90331,32.6672,30.77797,29.60521,33.26356,31.90838,31.18894,34.38068,34.77462,31.04377,34.15617,33.78733,30.23624,32.96089,35.06472,34.92878,33.24127,27.05669,30.98416,32.20308,33.55257,20.8447,33.2711,32.75132,33.88701,29.33556,21.31822,32.29575,34.2535,34.89599,34.88501,32.19227,33.69647,21.41607,32.90325,25.28871,34.52077,34.47377,33.48425,28.95933,21.16752,32.42233,29.6829,28.53374,32.78173,34.89862,27.98144,34.23132,31.79522,33.0302,31.15769,32.93691,33.25502,20.99503,35.32688,35.27675,20.97998,37.15366,30.91882,34.33572,31.08826,32.78257,31.54193,32.30062,21.22272,34.42476,32.66783,28.2722,33.99592,33.68252,32.85977,29.66087,36.37692,32.46964,27.98899,31.00822,33.09124,36.24728,34.21122,32.47911,34.32628,37.89616,34.9333,27.378,37.92556,33.85793,32.23821,36.83862,28.24105,28.36315,0
54,33.84797093,33.37644565,32.45389286,35.66472298,21.03897075,20.92292865,27.62396362,32.06619821,32.68725183,34.88605653,27.58743024,28.01615634,33.65517406,32.41355707,30.69248526,30.10034363,32.71763253,33.47005657,27.27748156,33.436,31.73556,33.13876,34.33534,30.22889,33.58392,35.34386,34.46808,33.16304,32.35182,31.02408,31.91688,32.61469,33.01056,33.08339,32.73117,33.16865,32.68924,33.24045,32.80724,33.57654,31.87093,34.42758,33.86047,32.99464,30.31593,32.24943,33.35115,34.19621,28.23276,30.60622,31.94878,32.73591,32.87228,29.32965,34.99685,32.81169,33.11912,34.95083,33.02962,33.39068,30.63159,34.4761,31.22779,33.29909,33.01845,32.93139,32.79732,27.71875,33.9225,26.82295,30.05814,34.66545,33.83162,31.7775,33.72162,29.77878,32.70177,31.23568,33.66196,32.11713,23.53017,32.89823,34.30631,20.97998,36.74254,31.99693,31.38556,29.69896,32.26414,32.32381,32.43706,21.22272,32.50739,29.52912,31.91931,32.01738,33.98969,32.14546,32.43598,35.11035,32.92347,29.70251,33.2639,33.77073,34.36463,32.92225,32.60124,32.53421,36.33884,32.36125,31.13859,34.6961,31.4895,29.93898,35.64498,33.45801,31.19304,1
55,34.96406541,34.35131796,34.15277263,34.37312022,21.03897075,20.92292865,31.20181236,33.1521732,33.8031326,35.71845471,30.92019246,21.05826289,34.41223231,31.64857942,31.35506727,28.72926545,31.71339583,27.62813257,33.48121117,32.74976,30.60167,33.53082,35.43267,31.47854,34.00604,34.45077,32.57171,35.02165,31.07261,29.50055,32.38139,32.43447,33.44047,30.84915,34.88038,33.97733,34.41736,34.81645,34.32302,33.34101,32.61756,36.63057,34.14203,33.88747,26.0653,30.17468,32.30944,35.22629,25.12932,31.18887,32.20817,33.65838,31.24568,25.06576,33.38797,33.73634,34.22142,34.17035,31.73128,33.43779,21.41607,31.33523,33.04774,34.01637,34.69571,33.3223,28.63127,21.16752,33.7715,32.66375,32.05831,34.17914,34.95462,32.31917,34.73628,31.09764,31.45691,32.22527,35.38823,31.9246,20.99503,34.07017,34.37252,20.97998,38.02677,33.74403,32.39849,34.07503,33.55547,30.86719,31.73737,21.22272,34.05291,29.66154,31.57804,32.62709,34.39846,33.83341,33.1962,36.98471,33.05514,24.75455,34.35838,33.80566,34.8213,33.14642,32.9089,35.40615,38.05862,32.5463,31.53082,36.33476,32.39508,31.61337,36.47356,24.42828,20.95935,1
56,33.58247415,33.26108494,32.7769527,36.34524981,24.98020677,27.73766904,29.22681513,33.20505319,32.1527463,35.56980296,29.71966394,23.27628192,33.07605102,33.31919825,30.55884369,29.21556542,32.627139,33.93884982,32.05591683,34.29535,30.97643,34.33639,33.43647,30.81428,32.86261,35.21553,34.75847,33.19092,32.41429,30.25692,31.91147,32.03258,33.53315,32.58351,33.05695,33.41924,32.77929,34.0512,31.9791,33.67331,32.07164,34.33161,33.94412,30.49857,30.77635,32.53114,33.55752,33.98551,28.80172,31.04968,31.98977,32.13501,31.03113,24.87921,34.39214,31.98544,32.772,34.65731,32.92379,33.37417,21.41607,33.58298,31.41607,32.31976,33.47128,29.81896,33.47261,26.24046,34.30088,30.24546,29.86379,34.73739,33.88592,31.24341,34.174,28.46726,32.36152,30.03802,33.098,31.9957,20.99503,33.39439,34.29948,23.33857,36.80705,32.24502,32.91263,30.32898,31.31219,32.77161,32.72246,21.22272,33.25345,32.13437,34.50012,31.55289,34.53763,31.32178,32.10721,34.61417,33.82648,29.63551,33.78102,34.12233,35.05403,33.28555,32.93152,34.81327,35.9728,31.9569,30.88942,35.08801,31.35061,30.11498,36.21195,29.97272,32.74482,1
57,33.48077281,34.14420566,33.44144219,35.46642626,26.22642627,20.92292865,29.15699451,32.26941402,32.98369525,35.75019919,25.37495317,29.08103021,34.35322778,32.91122024,30.63634211,30.46902129,32.44674302,33.49210316,32.07558658,34.32857,32.212,33.28501,35.01662,31.66423,33.6528,35.44909,33.47694,33.56902,33.3756,29.75536,32.0697,33.62453,33.31719,32.42618,33.13185,34.07297,32.7326,34.06943,32.67636,31.23559,32.50471,35.1725,34.45477,32.06477,28.00063,32.09013,33.70324,34.17747,20.8447,32.08137,32.52061,32.99081,29.21294,23.61257,35.08224,32.91021,33.54071,34.96501,33.28428,33.63361,29.01797,32.90462,28.51699,34.18433,33.59353,32.45981,32.66388,27.11911,33.70704,29.76719,30.06055,34.85605,35.26809,29.91898,33.8213,31.18563,31.94395,31.3502,33.54956,33.12564,20.99503,33.60874,34.19565,25.89091,36.86198,32.32745,33.09132,30.05044,33.06223,33.44691,30.79192,24.71525,33.4942,30.91492,32.63349,30.83886,35.00837,31.43204,33.06618,34.77554,33.75462,28.74132,33.24104,32.05346,35.04079,33.9504,32.41313,33.8855,36.77359,32.35172,31.5293,36.55152,32.1566,30.60553,36.35834,30.00752,31.65061,1
58,34.11635866,34.06099205,31.96900892,35.94840355,28.82333567,20.87496554,32.08038969,34.12602547,31.09137129,35.39556394,26.55154799,18.05744603,33.4935051,32.37317164,28.09601357,30.05533387,30.62050724,30.50680207,30.44761132,33.81418,29.58737,32.29128,32.67582,30.22007,32.36198,35.33978,33.02705,34.3675,33.30802,30.25294,30.49634,33.25881,30.77845,32.36894,33.78956,33.73218,32.83194,33.09685,32.35384,31.54479,31.8343,33.79427,34.14372,33.27172,25.98539,30.41201,32.01791,35.00217,27.37607,31.97481,32.85792,33.19575,30.73341,27.68923,32.98418,32.67663,34.06283,34.1338,33.8689,33.2547,22.63032,32.82843,28.14152,33.8857,34.27837,26.68972,32.35622,27.67386,34.2899,28.49472,28.20271,34.14586,35.59505,29.12288,34.1129,30.77442,31.9801,32.32877,33.50947,32.26831,20.62577,33.31264,33.27637,26.51499,38.15198,31.6899,34.46738,30.86926,32.55444,31.58665,31.49187,18.96282,33.86371,30.37128,31.57926,32.38599,34.56732,32.70859,30.539,35.87802,32.23903,28.21421,33.62466,32.67337,34.62159,33.29253,31.61138,33.5345,35.76642,33.08622,30.5781,37.60625,33.62437,31.62284,36.47708,29.04924,30.72353,1
59,33.99342947,33.38787538,33.40297148,35.19072245,20.31087074,20.87496554,28.63718544,30.90647011,33.81708761,35.31227247,18.30824975,27.61880329,33.45111787,33.12204891,31.52985144,29.22521072,32.86356021,32.9800662,30.5464149,33.2552,31.68282,33.57024,34.5254,32.99833,33.67457,36.10509,33.10402,32.24056,31.83974,30.80937,31.79836,32.53704,33.59143,33.18628,32.20817,32.95662,32.09236,33.3544,32.59576,31.8968,32.38809,35.19515,34.58059,31.19694,31.06858,32.83869,33.40415,34.45845,20.47592,30.57957,32.49806,32.3805,31.54797,28.98219,34.66961,31.76605,33.56875,35.09023,32.88776,34.08562,24.50852,33.23848,29.29624,33.87475,32.33383,31.39574,33.2722,26.14169,33.54012,22.37743,30.69648,35.51127,34.24357,31.22049,33.64678,29.46131,32.15444,30.70836,33.7658,32.10019,20.62577,32.94473,34.69641,20.57071,37.15761,32.5122,32.93371,29.48996,32.67375,32.32532,31.63779,26.57397,32.00831,33.03589,32.94203,32.04717,34.42051,32.30773,32.76775,34.53143,33.843,30.07764,32.74637,32.4949,34.20728,33.26788,32.85407,34.12846,36.07774,31.9824,31.35507,34.90156,31.41998,30.11527,36.12687,29.68736,32.81717,1
60,33.76213324,32.86341483,34.6702289,35.64121362,24.98020677,20.92292865,28.21434385,31.45336554,32.70335629,35.98026368,26.44998482,27.94854939,33.77022053,32.92370687,30.96785386,29.04331455,31.99592235,33.5818559,31.48961394,33.20868,30.78097,32.46021,35.24667,29.9341,33.57426,34.94532,33.01034,32.88733,33.29423,30.38777,31.05754,32.79897,33.1857,32.43132,33.4693,33.68031,32.52484,33.76918,32.53413,33.29503,32.36874,34.89506,34.7299,33.03619,29.3677,30.43317,32.69809,34.845,24.78598,31.73276,31.45554,33.49161,30.76229,27.42749,34.28064,33.20508,33.29087,34.67711,32.47318,33.01696,21.41607,33.84117,31.18131,34.02201,33.37185,29.81896,33.04007,26.24046,33.78444,30.84625,28.05195,34.35232,34.73777,31.31361,34.25384,30.64284,32.91707,31.51844,33.40142,32.57471,23.903,33.62036,34.87665,23.33857,37.65545,32.5381,32.73521,30.30676,32.51706,32.24877,31.81187,26.8677,33.20655,30.9866,31.23538,32.86863,34.46641,33.33279,32.48192,35.31175,32.71076,26.72701,31.97313,32.33945,34.43883,33.79374,32.38486,32.98571,37.25404,31.88806,31.29876,35.27569,31.71239,30.91788,35.90485,29.18225,31.2147,0
61,34.31556203,32.21270631,34.82668782,35.25358622,21.03897075,20.92292865,28.50015585,31.52810512,32.85889518,35.15077733,21.23015911,31.324659,34.31773492,32.13812891,31.06302582,30.95082619,32.22160842,34.38439545,29.97824524,33.83861,32.60771,33.95621,34.93329,30.12334,33.03623,35.96657,33.73772,33.62581,32.81807,31.91111,31.8142,32.05306,33.90036,33.50193,33.23028,33.51499,32.375,34.09209,33.0779,33.50965,31.66638,35.21624,34.22663,32.02399,31.44879,31.37372,32.9744,34.87261,20.8447,30.73192,33.04321,33.47727,31.65122,29.40769,35.11244,32.59424,33.53093,35.07441,31.05313,32.39923,21.41607,34.54411,31.55622,34.64145,33.31721,32.67982,32.63217,30.51903,34.38745,30.09156,31.09077,35.20836,33.46286,32.65422,34.15519,29.61566,32.55875,30.48184,34.14075,31.05029,23.5579,33.37576,33.54791,20.97998,37.18274,32.63794,32.18657,30.8516,32.70222,33.66364,32.79574,21.22272,32.07689,31.29801,33.48754,32.0465,34.66841,32.77421,31.44213,34.71388,31.87249,29.68956,33.34308,33.67624,33.20646,33.74699,32.75715,33.82552,36.6511,32.1031,32.37668,34.3118,31.61028,30.98841,35.40577,34.81073,29.76932,1
62,35.34260721,32.33064394,35.03826293,35.04675742,24.13733483,20.92292865,27.59590443,31.67359273,34.42548067,35.83576812,21.23015911,27.15489059,34.10217311,32.71085828,30.80323583,28.84999346,32.13628829,31.41903872,30.77426868,33.99282,32.1798,33.18658,35.40921,31.39834,34.61207,36.32018,34.16084,33.16076,33.49932,31.06071,31.87575,32.15662,33.81518,32.33162,33.6485,32.39019,32.20557,32.54962,32.77705,31.92691,31.75806,36.06479,34.15642,31.85715,29.11526,31.85162,33.34289,34.34293,23.13338,31.22431,32.97644,33.38737,29.57006,24.40451,33.90416,32.70018,33.50682,34.03242,33.0127,32.89958,31.12482,33.82063,31.22691,34.53366,35.19412,30.47136,33.4814,21.16752,34.34099,29.91695,31.5471,35.012,34.45545,32.39087,34.51696,30.26121,32.45579,31.07219,33.65336,31.14044,20.99503,33.05985,34.0347,20.97998,37.85504,31.32999,33.5256,28.03761,32.00176,32.36793,32.33436,21.22272,34.34319,30.82504,31.86271,32.7825,34.71038,31.78261,33.73543,35.4983,33.85579,28.33767,33.52982,33.59895,34.05294,33.09872,32.88599,33.44253,37.05029,31.93936,30.29741,35.1141,30.84789,31.16608,36.10425,25.1693,30.82964,0
63,34.53044731,34.36491111,34.24306958,35.56942527,21.03897075,20.92292865,29.6059876,31.95365743,34.04418032,35.42302464,21.23015911,21.05826289,33.93447405,33.16667591,29.93890837,30.73197206,31.93248258,32.96616127,31.55154324,33.87381,32.42758,32.90513,34.3507,33.01454,33.83408,35.91076,33.42014,33.03341,32.51995,30.82389,31.93362,32.64873,33.07329,33.99298,32.37797,33.91157,32.74145,32.63618,33.4164,32.72887,31.81729,35.00105,33.45166,32.67062,30.09917,31.64148,32.6077,33.86614,29.42241,30.46055,32.39117,31.95788,30.38738,25.10588,34.07084,32.60102,33.82484,34.93933,32.5691,32.27397,21.41607,33.48152,31.33999,34.61488,34.64318,30.86209,32.9013,21.16752,34.02741,30.20054,29.62676,35.78876,33.62574,28.67708,33.51903,29.90593,34.03869,27.87415,33.88292,33.43579,20.99503,32.9048,33.7326,20.97998,37.02595,31.65454,34.09888,31.7825,32.21877,31.50592,32.60326,29.21449,34.24984,31.7023,32.84537,31.93238,35.1509,31.96113,32.65796,35.54581,33.77301,28.69748,32.28993,34.50946,34.86044,34.42288,32.28715,34.45583,36.12046,32.90799,31.05938,35.51534,31.85927,29.54255,35.95898,24.84299,31.442,1
64,33.97357462,33.70266426,33.49476342,35.45925388,25.91518363,23.58182838,28.55388625,29.98697467,33.0615044,35.6445189,26.79264686,26.05069235,34.19345992,32.83506805,29.5778048,30.52276057,32.71765149,32.72900584,30.66491313,33.32578,32.03188,33.53351,34.68895,30.37103,33.5462,34.83086,33.35403,32.95338,32.23107,30.46274,30.95703,32.72027,33.23131,33.129,32.68117,34.13189,33.17264,33.83388,32.70978,33.54574,31.78348,35.13168,33.92744,29.04514,31.15365,32.12037,33.23968,34.36795,22.79366,31.48053,32.12946,32.74658,30.77222,30.22573,35.26887,32.42713,33.04156,35.15404,33.09667,33.32215,25.91823,33.03235,29.73006,33.06484,33.34932,30.35883,33.06457,25.46006,33.79611,25.95784,31.09664,34.78358,34.53808,31.03542,34.03717,29.81702,31.45921,32.18006,33.15238,31.75858,20.99503,33.14082,34.4456,25.92737,36.83385,33.00949,32.58052,28.64973,32.82457,32.41903,31.61641,24.66357,32.70528,31.22202,31.13917,33.02898,34.64966,33.31818,32.93483,35.44231,33.25457,26.49353,32.79566,34.37854,34.75238,33.71774,32.59419,33.97943,36.47596,32.46739,30.79203,35.24027,31.38143,30.582,35.9732,26.86149,30.60831,1
65,34.62205218,33.86662431,33.52266049,35.72235129,21.03897075,20.92292865,30.18772184,31.79624279,33.04449088,35.98305993,21.23015911,25.9870524,34.27023012,33.16833319,29.78574654,30.49669253,32.43058791,33.66055715,31.52718209,34.20911,31.59679,32.97443,35.65042,29.41776,33.07025,35.1537,33.08083,33.62891,33.47614,30.49,33.04454,33.44476,32.99372,32.04983,33.80612,33.68046,32.58862,34.08234,32.66197,32.51404,32.0567,35.12931,34.48223,33.2722,28.90732,31.94253,33.35364,34.62003,20.8447,31.47656,31.40384,33.6539,32.33359,28.03034,34.51681,33.01085,33.64612,34.69299,32.99281,33.52387,26.79236,34.05506,31.6353,33.50261,33.24051,28.3742,32.78921,27.75676,34.01091,29.07242,28.47479,34.68964,34.98558,31.51788,34.43634,31.15874,32.92836,31.78081,32.85846,32.88349,20.99503,33.40208,34.98396,23.6619,37.25529,32.07276,33.13834,27.12493,33.14958,32.58916,31.96957,27.14533,33.3732,31.09275,33.15633,33.26423,34.13,32.67864,33.04673,35.34235,32.8065,27.1058,32.99347,32.50116,34.64921,33.82358,32.27702,32.9252,36.87232,32.26699,31.62568,35.45502,32.44211,32.31417,35.41349,32.0298,29.11467,0
66,34.8327306,33.04724119,34.58827865,34.85738015,21.03897075,20.92292865,26.60512677,31.1565933,32.41258572,35.55786794,23.88436479,28.43091289,34.11169076,33.26100558,30.72272725,30.83480525,32.56728741,34.21331896,30.14614754,33.7039,32.26718,34.30247,34.44005,30.29246,33.50556,35.4547,34.90016,32.96444,31.04371,29.53909,34.08887,33.28175,33.15003,33.16057,31.61135,33.63448,33.38181,34.40002,31.59433,33.0095,31.14989,34.61697,33.95944,31.55883,31.047,31.85437,32.9784,34.08234,20.8447,30.9423,31.88563,33.66156,31.76453,27.11653,34.86736,31.96887,32.85433,34.58264,33.61613,33.1759,24.08852,33.12961,31.00006,35.05159,33.86205,25.25895,33.39107,21.16752,33.78769,28.62351,29.19837,34.77434,34.04895,32.48623,34.05029,30.52642,33.0002,29.34557,33.7418,31.7297,20.99503,32.61958,34.34154,20.97998,36.93259,31.37253,31.22472,28.22418,31.70506,33.01176,32.15214,24.68317,33.04249,31.12294,33.28278,32.04238,33.97088,32.38552,32.20134,35.32155,31.92725,28.47335,32.79523,32.15951,33.93512,33.91301,33.05253,33.31166,35.96956,32.58769,30.90602,35.5963,31.88867,32.0285,35.52562,26.62647,30.97731,1
67,35.06495571,33.87090101,34.97972996,36.05893411,20.31087074,25.94676126,28.29608706,32.93583357,33.78241348,37.02137344,27.35741712,18.05744603,34.05288807,33.63169624,28.28421445,30.55341667,32.3326794,32.42951673,29.92173349,34.20674,29.22818,33.65037,34.74815,27.21192,33.55935,34.81982,33.70816,33.15239,33.18925,30.00481,31.54225,33.25525,32.40526,32.43828,34.28737,34.28378,32.86234,34.41522,32.83571,32.89004,32.17227,36.01613,34.61044,33.01174,31.11758,31.73523,32.84448,34.50424,20.47592,31.67995,30.55159,34.18815,31.5223,27.08335,34.93905,33.18353,33.55175,34.53093,33.61644,33.34567,25.09671,34.0268,31.98486,35.15671,34.59807,29.04253,33.58692,25.45554,34.05016,25.16863,27.45451,34.53972,35.07846,30.60812,34.50318,30.60066,32.53839,30.40254,34.10258,32.70602,20.62577,33.20338,35.85675,20.57071,38.21244,32.81777,34.76167,30.81709,31.91284,32.70157,31.76255,18.96282,33.74851,27.88798,32.67378,32.62911,34.37366,33.45354,33.29804,35.97825,32.7124,25.53112,32.6176,33.59328,35.07887,34.58098,32.04523,33.52175,37.58103,32.67342,31.58265,35.65294,31.1631,30.62453,35.83792,28.01935,27.84165,1
