,ACKR3,ACTN4,AHR,AKT1,ALB,ANGPT2,ANXA2,APLN,APLNR,AR,ARHGDIB,AVP,AVPR2,BCCIP,BCL2,CA9,CCND1,CD274,CD28,CD34,CD44,CDKN2A,CEACAM1,CHI3L1,CLDN7,CRP,CTLA4,CTNNB1,CUBN,CUL2,CXCL12,CXCR4,DNMT1,DYSF,EPAS1,EPCAM,EPHA2,EPO,ERBB2,ERBB3,ERBB4,ESRRA,FERMT2,FLOT1,FLT4,FN1,FOLH1,FOXP3,GATA3,GSTM1,HIF1A,HMMR,HNF4A,IGFBP3,IL13RA2,IL2,IL6,JADE1,KIT,KPNA2,LDLR,LOX,MAP3K5,MAP3K8,MAPK3,MET,MME,MMP2,MMP9,MTOR,PDCD1,PDGFRA,PIK3CB,PIWIL1,PIWIL4,PKM,PTEN,PTPRU,RBX1,SDHB,SDHC,SERPINE1,SLC6A3,SND1,SOX2,SPARC,SPOP,STAT3,TCEB1,TEK,TERT,TGFA,TGFBI,TICAM2,TIMP1,TMED7-TICAM2,VCAM1,VDR,VEGFA,VHL,WWOX,Y
45,32.77862109,37.44764801,33.35987968,34.69873934,28.57932503,33.20340024,37.81207556,33.44669939,29.45758234,29.34233351,35.89324473,20.96394885,30.3690141,33.50688517,31.55861505,34.86780204,37.00752407,30.56963823,30.5498635,32.25607157,36.98950353,31.43399073,32.14998049,29.25099632,31.69159217,26.22794,30.50307,35.42169,31.22846,33.06891,32.50681,34.39939,36.04356,34.37814,36.9876,32.2536,33.09396,28.68932,33.73597,35.52926,27.21653,30.38842,31.74993,36.1261,32.68445,40.59352,35.45526,29.62999,30.79593,26.37075,35.63436,31.50503,33.51514,38.02785,31.20835,25.91434,30.52482,32.55934,29.2861,33.53965,30.59123,33.807,31.99992,33.68916,33.73258,37.21746,32.34502,33.06601,30.07114,33.56956,31.17064,26.50968,33.82026,24.11501,32.91863,38.74426,35.74978,33.75624,32.62927,34.69917,36.12309,36.38266,29.01094,36.86333,20.19601,37.63408,33.89315,36.20997,32.852,30.537,26.48744,30.9014,38.20914,26.94803,35.4659,31.488,36.55164,31.43428,39.83454,31.87425,34.24905,0
46,32.57323062,38.09450373,34.31369389,34.81284047,27.60523469,30.99941866,36.73098673,34.02411476,30.42208717,32.55637819,35.96806231,20.91583658,29.32878355,33.41475364,34.78912966,35.18603379,38.10095647,30.74735024,31.814302,33.17619892,35.4109448,32.01199423,31.74245263,27.21404304,30.78193716,25.6058,32.47944,35.92002,35.74042,32.03359,34.06941,35.29346,35.25047,35.11409,38.35481,28.34837,32.82881,26.63592,34.36034,35.89135,27.65924,31.95935,32.33668,35.51426,33.77721,38.00853,32.73331,28.39417,31.89626,29.96297,34.99814,28.86497,32.5123,36.16212,25.88835,23.51387,27.97473,33.31041,30.1959,32.09695,30.83555,30.96866,32.47496,33.56221,34.6077,35.07656,34.30203,34.3543,31.3282,33.25962,32.35682,30.09015,33.00247,26.27464,30.42721,38.01744,35.82186,32.74624,32.52502,34.02566,35.75747,32.71692,35.64044,35.68864,23.27519,38.25078,34.30133,36.54603,32.0981,32.28017,23.36042,30.51834,35.13423,26.8835,35.60033,30.10276,37.08611,31.7431,38.95075,32.35922,34.07884,0
47,33.88768158,38.42831953,35.3487669,34.75253331,29.71364884,31.8707173,36.87487233,29.29255369,28.64788189,32.59619646,34.31302188,20.91583658,27.87826093,33.85210087,31.77562808,29.24192613,34.52142759,31.64963202,29.59750676,33.06874435,36.39569109,27.29750934,31.7767028,29.19210345,31.64201686,26.66578,28.9096,36.51368,30.58254,33.34794,36.12642,33.34074,35.84911,34.63103,38.89628,31.20089,33.05391,20.98119,33.76615,34.78208,32.24081,31.08991,35.51343,35.34962,32.20219,39.09527,28.68673,27.72953,34.07188,35.30308,36.2987,27.19452,24.13436,33.62473,26.8464,21.11591,36.06162,32.66617,31.93651,32.87365,34.51966,31.58855,33.13593,34.51007,33.84661,33.1814,32.18766,36.1629,27.86789,34.02103,29.20403,33.77369,33.42444,24.57682,30.93544,37.10063,36.89413,32.21938,32.76997,35.06294,35.87125,35.01737,25.70413,35.39641,30.05969,37.49414,35.37922,36.81202,32.88351,32.6673,20.93586,27.97674,35.13516,26.93595,35.84585,31.2843,33.19413,28.77893,35.61525,32.10457,33.99981,1
48,33.49102777,37.74351405,34.38543822,34.4453329,31.31989731,34.15619317,36.537545,34.56482084,29.1331645,32.19400168,35.64927206,20.91583658,24.80924686,33.69987647,33.72321,36.04191394,37.09162818,30.02798325,31.04760505,32.99277767,34.94103796,31.81557703,31.72373519,28.72483955,31.10113458,21.05396,29.5671,35.96891,37.45028,33.16438,33.16264,35.04349,35.09919,34.04624,38.46163,32.52846,33.18352,20.98119,34.64565,37.34422,29.22542,31.14883,33.09414,36.03897,33.42981,37.62,33.47738,28.97134,29.41523,36.44133,36.99763,29.99871,34.81309,36.14661,25.89733,21.11591,28.14811,32.91034,30.43045,31.94136,29.54748,33.84392,32.61001,32.37461,34.5942,36.22342,37.04926,33.35122,28.68788,33.7697,29.11575,28.21629,34.58962,26.28326,30.02562,39.05884,36.33043,31.23512,33.19396,36.05468,36.82027,33.43438,35.55774,35.35937,23.53421,38.06464,34.4416,36.52979,32.98296,31.72384,20.93586,30.54246,36.47665,27.91649,35.72674,32.02654,36.61584,31.85014,40.2246,32.45241,34.36989,1
49,30.7946036,36.93368193,34.45519327,34.81259634,31.50372821,29.91631007,38.00187426,32.3447682,24.4997694,31.70043393,36.33779884,20.91583658,30.42702203,33.77560386,32.21587117,32.86480769,32.09382462,31.32963847,33.31783276,31.71025699,36.59296133,30.31906938,32.36385978,34.13477158,31.35230129,27.82143,29.02377,35.86368,29.41127,33.08926,32.45075,34.49419,36.31083,35.23403,35.79973,31.22297,33.13988,23.42466,33.2726,33.14569,27.84996,31.5755,32.42879,35.97105,28.11419,39.15374,30.68092,27.97891,30.34225,34.07188,37.57959,31.31835,26.91701,35.45801,33.16649,21.11591,33.72567,32.00271,24.96663,33.92526,32.81633,35.34586,32.11613,35.42072,34.97047,35.25435,32.5637,33.3923,31.31732,34.02742,29.79875,32.84653,33.46724,24.04258,30.17226,38.80787,36.31583,30.18792,32.43511,35.79861,36.48809,33.56229,28.87703,36.51212,26.07011,38.07866,34.06141,36.90935,32.92144,27.92667,29.94972,29.278,35.88375,27.09176,37.85387,31.36972,34.81578,31.82,36.47364,32.98937,34.28762,0
50,33.62737593,37.50639891,34.16705566,34.95119554,30.91544265,31.9141904,36.47416187,32.44392342,31.92216166,31.48225221,34.39214269,20.96394885,27.01057623,33.00338737,31.30347916,35.39584049,35.34201856,30.60836525,31.3234578,33.20814103,35.33598475,32.19184756,32.77312172,27.7252412,33.19956304,20.0364,29.64685,35.48485,35.8981,33.37427,34.05533,33.91944,35.54695,34.75519,37.5741,32.80266,33.97331,27.16298,32.86803,34.75583,23.33033,32.44374,33.05491,34.67087,34.06335,38.57541,34.38404,28.64961,29.82896,32.772,37.02844,30.38549,28.09105,36.59239,28.82304,19.6175,29.87476,33.15532,28.04431,33.36398,31.63144,32.87736,32.36798,35.45111,34.11762,34.33647,34.64594,34.67659,30.80783,34.10431,31.96146,29.07356,34.24582,19.43493,29.39988,37.58214,35.55455,31.39526,32.78216,33.66609,34.74839,34.93071,31.5925,36.04869,20.19601,38.24172,33.14197,35.69423,31.65365,32.96428,20.28681,31.02119,35.07813,26.38891,35.22727,29.80112,33.41946,28.3972,39.47927,30.56966,33.59566,1
51,35.83128166,38.09217406,34.71876923,35.62443424,26.32875569,28.75817375,38.82816185,35.49047036,27.10391623,24.39038267,35.49061846,28.53421757,26.51560971,34.3482234,31.73713773,37.96934108,35.78088807,34.13251788,32.02296443,30.46715115,38.07036016,31.46890582,33.2502844,28.94019294,33.86210942,28.3874,32.62324,36.12947,28.60773,33.09577,31.76389,34.43776,36.96339,33.50741,37.04982,30.76432,33.16351,20.98119,34.09086,37.0913,20.67589,33.13963,33.14375,36.64312,29.68752,40.77743,32.76016,30.54872,32.98908,26.35382,36.81629,32.41394,37.1813,36.73657,32.05556,21.11591,30.52786,32.85788,28.42776,34.89056,35.19744,34.40037,32.96039,33.12062,33.90281,37.11187,33.46347,32.21133,32.86879,33.82666,32.59197,29.43783,33.63737,21.08764,31.12927,39.18806,36.26757,33.44386,31.13528,36.14107,36.0556,37.55061,29.97274,37.42907,25.72665,37.06563,34.2526,36.91913,33.25389,28.98764,28.55356,28.84247,36.70787,28.56036,37.10589,31.44081,34.35093,32.84673,39.91376,33.23535,34.45381,1
52,33.36713323,37.00616638,34.08156328,34.70171766,30.71492226,33.37591695,36.19584997,35.99557679,30.69173191,31.97337504,34.91262627,25.03688966,21.26056827,33.29095114,31.50220055,34.01197628,36.05113871,29.93698523,26.57603914,34.08676979,34.59340153,29.00679922,31.46500898,28.37326108,32.92849925,21.05396,23.8048,35.74239,36.71068,33.52406,34.53826,34.06145,35.32612,34.18668,37.61854,33.8622,33.2224,28.06773,33.45093,36.04726,27.21477,31.18572,33.7345,35.9397,33.47506,38.67886,33.51952,24.99458,30.24728,34.38866,36.81811,29.89245,31.9665,35.94487,21.31022,21.11591,32.07428,32.11435,30.42325,32.9871,32.12447,30.5589,32.74508,32.59795,35.1059,36.12166,35.96425,34.8291,31.4507,34.35173,24.63155,31.00044,35.19494,30.3978,29.94856,38.23136,37.12633,30.26124,32.65819,35.89758,36.23064,33.94882,35.4599,35.77895,24.32431,37.90777,33.22352,35.48854,33.42434,31.80856,25.97226,31.31223,36.23406,28.65005,34.83372,26.74423,35.20064,26.14357,39.75124,32.50433,34.29618,1
53,31.66690477,35.92903832,35.69080541,34.15523341,29.1451724,32.93115817,38.01905713,34.18929367,24.03989635,32.6089801,35.62608647,20.91583658,21.26056827,34.2071517,29.03074106,35.0491315,33.73370452,31.1044779,33.05243979,32.90513824,37.38908501,31.91721647,32.5868809,26.1529048,26.86993413,21.05396,30.68965,35.18799,34.86674,34.61883,34.1788,36.37605,35.20345,33.71965,37.64033,34.46459,30.2894,20.98119,30.99916,32.91678,31.38444,27.37837,34.04005,34.90653,30.86836,38.58665,33.02141,26.22172,32.13026,35.75548,37.47017,32.44148,33.12663,36.53794,26.33282,21.11591,32.32241,32.66594,31.5476,33.11797,32.12784,35.27799,33.78733,34.12994,33.55257,37.78516,35.98403,34.39217,25.92713,32.21819,24.20233,32.58871,34.43151,24.1223,32.17189,37.57288,38.57364,32.81258,34.44369,36.123,37.27529,37.67951,26.6842,36.72329,23.91564,37.02353,34.0525,35.43366,33.77795,32.14861,20.93586,31.15608,40.0738,21.8037,37.24834,32.3921,34.07364,27.75793,37.28534,31.63315,32.97524,0
54,32.96651502,37.73781134,34.39857133,34.79604116,35.65404886,31.7440661,37.10235048,34.09241713,30.75983879,31.22969985,35.00296777,20.91583658,29.36853796,33.05156366,32.92429023,34.75514264,35.99781505,31.14458713,28.61432009,32.2074262,35.04143493,33.05262854,29.46638308,29.64270152,33.59593835,32.3934,29.56105,35.75383,34.63823,32.57286,34.26906,34.42553,34.59987,33.99983,37.87352,34.79579,33.02681,20.98119,33.77379,35.59161,29.67009,32.12365,32.6901,35.22334,33.33144,37.70537,31.62742,27.87964,26.2806,26.09354,35.69798,27.75777,34.15043,36.934,29.3911,21.11591,31.15824,34.21124,30.38216,32.26284,34.72419,33.76997,32.80724,32.56644,34.19621,35.43987,34.66655,35.78724,30.5495,33.46926,29.65385,32.38532,33.48606,21.08764,31.45571,38.19125,35.84871,33.06492,33.10001,35.06832,35.99912,34.99726,34.13795,35.90199,20.83752,38.69777,34.12947,36.79942,32.6809,31.41894,27.57381,30.69404,37.84331,21.8037,36.39661,30.68334,35.34527,32.83975,39.35143,32.31606,34.01835,1
55,32.42161506,36.96183069,33.76152555,35.48769784,29.60473805,32.04170811,37.22027731,35.53980825,29.39153865,30.5587796,35.23771328,20.91583658,31.70364057,33.67532645,32.32970787,35.24297988,36.27066261,21.45207561,23.55877688,33.71952591,36.20903432,32.37833605,31.99751426,29.98456694,28.48099352,21.05396,20.9947,35.10482,33.74449,32.064,35.33481,34.88393,34.98832,34.61699,38.75519,33.73548,31.00672,32.12269,33.70703,32.86679,27.6904,30.42463,34.36613,36.30383,32.75966,38.60703,34.11753,20.5378,23.60784,22.94095,37.05594,21.59275,25.47179,34.51002,21.31022,21.11591,34.02529,31.56338,28.90923,33.41692,31.33565,32.97066,34.32302,34.14721,35.22629,36.41288,36.81851,35.88333,31.37295,33.25096,30.42013,33.13281,34.43756,21.08764,32.05584,37.37102,38.08415,34.19416,34.40781,35.15662,35.67686,34.18037,33.0425,35.34137,20.83752,38.70421,34.88223,36.53627,33.41268,32.78787,20.93586,31.54445,36.34985,21.8037,36.56667,28.5879,34.82061,31.27671,39.32985,28.14961,31.92241,1
56,31.95603859,37.60194159,34.44438803,35.50146252,30.89948843,30.06159623,37.31236061,32.84465838,28.93108464,30.87970981,35.79488689,20.91583658,27.56168501,32.8254232,32.68745168,33.53294337,34.81182344,32.03155333,29.51896902,31.52078162,37.45929172,28.89721502,32.1753573,31.34671725,34.62923158,25.74537,31.12747,35.9444,32.904,32.25513,34.36766,34.41097,35.14781,34.28223,39.57933,33.78201,34.6967,20.98119,34.29997,35.09249,30.61617,31.37183,33.33966,35.07753,32.84235,39.27972,27.73024,26.46332,31.35748,32.80375,34.74992,28.84216,33.02623,34.79472,21.31022,25.13376,31.56961,32.54908,31.34187,32.68039,36.17426,32.88883,31.9791,33.36618,33.98551,34.17972,34.38163,36.13331,31.45905,33.57493,30.87393,31.72663,31.99533,27.38409,27.64524,37.19964,35.75165,33.38892,31.701,35.05694,34.27643,35.4552,32.66092,34.95527,23.80407,37.74426,34.37588,36.48576,32.53515,33.32757,29.04625,30.97347,37.7529,21.8037,35.25843,30.54945,32.65091,31.94081,38.31562,32.96794,34.51947,1
57,32.63241778,37.22692584,34.4205975,34.22921835,29.21307712,32.3932295,37.14844486,33.67030247,26.61022241,29.64950407,35.55971184,20.91583658,29.44616334,33.89401709,32.97764233,34.72932844,36.26541709,32.33410171,31.3268621,30.85674289,36.52086624,30.05362304,32.87533233,31.8501331,31.58955881,26.61717,30.0382,35.48594,34.41674,33.1926,33.01043,34.82968,36.01548,34.59464,36.22042,32.50049,32.35439,20.98119,33.57211,35.90719,26.01688,30.83962,31.98562,35.59202,31.84021,38.16672,32.34375,28.78542,31.64067,35.67679,36.14623,31.2881,33.88176,36.33668,31.86209,26.47011,29.33757,32.58849,29.84371,33.66333,29.98434,33.63913,32.67636,33.64043,34.17747,36.77413,34.95881,33.02032,32.21465,33.30892,31.23039,28.02998,34.25651,21.08764,31.66463,38.67272,36.33206,31.06935,33.34375,35.29152,35.92739,33.36645,30.69928,36.40708,23.06184,38.05888,33.42159,36.26651,32.91627,29.54042,25.63426,29.3772,38.02317,28.41387,35.56018,30.96825,38.07175,31.25924,39.75214,32.72543,33.99792,1
58,31.21413861,35.90472402,34.80366686,34.26253043,23.13978109,30.87315113,35.78550703,31.42089468,28.21793733,31.31238778,33.99882934,20.96394885,29.74499822,33.05886039,30.59968335,22.76749081,33.45899388,29.95220444,24.42699786,32.91683151,36.23130986,30.70695972,31.27709276,26.42065722,32.59157121,20.0364,22.13158,35.30295,32.72504,33.18217,35.19237,32.42163,33.98215,32.30972,38.67991,33.44987,31.85655,20.45331,32.63946,34.66815,30.8154,31.12885,33.5375,33.25468,32.95532,38.22816,32.17052,25.60454,32.40591,34.40352,36.48692,26.91352,29.13963,31.58475,18.24706,19.6175,32.99078,31.58926,32.8317,32.23869,34.81949,29.56724,32.35384,33.21636,35.00217,35.69397,34.6513,34.37351,27.92299,33.83684,26.60772,31.40948,33.73129,19.43493,31.20473,35.92696,37.35644,32.6247,32.02764,34.91634,36.84384,30.5044,22.50204,35.35149,20.19601,35.14242,34.50786,35.38579,31.74322,33.45679,20.28681,26.48406,32.85376,17.76468,33.17478,28.13983,32.98161,26.33379,36.66576,32.82193,33.14904,1
59,33.4392056,37.39148927,34.06632069,34.81464427,25.55464017,32.34233327,37.14453599,35.18990959,29.37486064,31.85463891,35.17754034,20.96394885,27.56290116,33.06436453,32.86293908,35.42489975,36.54783423,30.08903071,32.0775325,31.75944411,36.12364493,32.28037592,30.04439679,28.72130528,33.56437997,25.519,33.87619,35.00233,34.0901,32.4939,34.6538,36.73573,35.56463,33.08715,37.43247,31.86227,32.711,20.45331,33.10699,35.70832,26.50423,31.49763,32.47034,35.97751,32.12424,38.35568,32.5002,29.06149,32.20713,34.81906,35.39298,29.69106,34.35291,38.65311,18.24706,27.12017,32.25103,32.59973,28.87573,32.94871,32.80884,36.36971,32.59576,33.38778,34.45845,34.59587,33.66888,34.1119,32.90003,33.2801,32.37419,32.03359,33.44467,25.1981,30.56257,38.5753,35.27672,33.56486,32.17188,34.30932,35.48133,37.90734,33.44321,35.98476,23.00868,38.64333,33.60991,36.40583,31.76941,30.24073,24.7135,32.06353,37.43376,25.59706,36.71233,29.8991,35.57606,31.39909,39.54657,31.96733,34.08514,1
60,32.99365409,37.54697862,34.51798242,34.32629221,30.77429278,33.90240909,35.93356717,35.20623627,28.65649802,32.27894513,34.94409082,24.78553048,27.56168501,33.55319186,33.03055815,33.46716185,36.49317893,33.73908808,30.25661441,32.66784802,34.91702149,31.37202905,32.38704236,31.50420775,32.7003439,25.01374,29.25457,35.71525,35.68021,32.487,33.40176,35.62839,35.15565,34.31176,38.51066,33.56531,32.21601,20.98119,33.35095,34.88675,31.24288,31.16352,33.40462,35.25976,33.3806,38.87118,34.54577,27.01182,30.41149,35.44675,36.76384,29.79303,31.64419,35.1966,26.36404,26.5134,29.86122,33.16062,30.67843,32.09044,31.06626,34.66861,32.53413,33.74958,34.845,36.37226,35.41979,33.43466,28.72881,32.98315,29.7828,32.44881,34.1836,24.0123,32.42734,38.39169,37.04182,30.72785,32.56387,35.27683,35.4786,35.5408,37.06196,36.78127,25.15146,38.66847,33.73417,36.19668,32.44457,32.58121,24.99829,30.38433,36.50358,26.27262,35.98965,30.86879,34.85753,30.39278,40.7403,32.08517,34.75232,0
61,32.51203487,37.43389673,33.77688213,35.77358104,34.23584053,32.4655516,37.2809568,35.37989486,31.3104583,30.62591735,34.75971014,20.91583658,23.89667893,33.00963879,32.8248722,35.79670625,36.68898496,28.15772974,29.95484729,32.857131,36.89290895,30.90477539,29.07129764,30.84322637,34.38100114,31.50611,20.9947,35.94613,31.70463,32.23844,35.51754,34.02546,35.81043,33.71496,38.90965,34.20826,33.35755,31.19024,33.91538,34.75234,31.82057,32.05176,32.83677,35.54334,34.05688,39.15317,34.86623,28.3806,25.50741,30.84749,35.9001,30.34969,33.57231,35.74639,28.88204,21.11591,34.57514,33.3149,32.13915,31.97512,32.62663,35.84064,33.0779,30.86072,34.87261,34.14504,35.70096,36.1334,34.4736,33.26508,28.16292,33.0527,33.02176,23.66522,29.3864,38.15515,35.63967,34.12418,31.84293,34.98222,34.92725,37.25717,36.2273,36.10832,20.83752,39.54567,34.60162,36.66469,31.48752,31.94466,20.93586,30.46831,39.15661,21.8037,36.58536,31.2291,33.58709,31.34839,39.96604,30.60934,32.97179,1
62,30.21380314,37.7219427,33.24629549,34.84838327,32.55009692,32.43072846,36.75720112,32.6191191,27.49067179,31.69077214,34.66765425,20.91583658,28.40053228,34.3210691,34.29176891,35.62368986,36.89107957,29.67147239,30.56441729,32.01781721,34.26643846,32.36529527,29.67919735,29.32275658,33.08237076,21.05396,31.07682,35.58088,36.00399,32.54631,34.13959,34.6699,35.88298,34.02553,38.46541,32.57476,33.8687,28.15102,33.40448,35.84186,29.50439,32.09311,33.43657,35.62077,32.69337,36.75855,33.94944,24.8214,25.01034,34.82593,36.37675,29.39499,33.64193,35.41107,27.40142,21.11591,25.81958,32.85351,29.45087,33.24528,32.86841,34.4733,32.77705,35.23142,34.34293,36.42115,36.15333,33.5223,26.42066,34.23937,28.70242,29.11072,34.72137,21.08764,31.61486,38.95835,36.63175,32.53558,32.71146,35.18034,35.83729,33.67908,35.72,35.76096,20.83752,37.54979,32.6917,36.96728,30.88501,32.78219,25.25387,31.27187,34.09529,21.8037,35.00316,30.94732,36.24766,27.60529,39.67705,31.25543,35.1774,0
63,32.27459856,37.84893598,33.44317036,34.83081121,25.7867117,30.72866398,36.78771127,32.41408146,28.14774853,31.99746707,36.38618493,20.91583658,28.60826918,33.61067668,33.63125624,34.42984088,35.41662735,21.45207561,33.4984289,30.59605714,36.38067332,32.50688991,29.74002475,31.17238748,31.02800944,34.72521,31.20913,35.04339,31.17991,32.75538,34.83046,36.21664,34.52768,32.79712,37.82288,33.25776,31.61631,20.98119,32.55852,32.37684,31.09027,30.5938,32.3799,35.67539,32.23761,37.75741,32.63387,30.1463,32.2697,19.73024,36.88244,21.59275,29.79493,35.88948,31.01575,21.11591,33.73139,32.82732,30.07849,32.46932,33.37255,34.72871,33.4164,33.11692,33.86614,35.7059,35.20897,35.85789,30.66274,33.21358,28.24681,33.37462,33.50652,24.22199,30.90284,37.63739,36.32098,33.78474,31.57388,34.97745,36.05412,36.93161,33.64673,36.0653,24.01676,35.96287,34.24754,36.09636,32.93101,32.20988,20.93586,29.85619,37.55077,27.96441,36.2348,30.13942,35.85456,31.85962,39.18907,31.93458,34.69085,1
64,33.54623414,37.38469843,34.61937395,34.74644844,31.18948467,32.71381697,36.45408069,34.41940443,30.28146064,31.6627701,35.28923303,20.91583658,27.84490199,32.78236251,30.66626529,34.49662694,35.42903544,31.5934797,31.61105956,33.7944891,35.14006656,31.25832046,31.94644851,31.98411714,32.50510158,27.58284,29.89932,36.32531,31.33761,32.03145,33.24621,34.45565,35.20701,34.94068,38.40417,35.67295,33.62886,24.77979,33.84687,35.80908,28.33066,30.65799,33.31998,34.25121,34.287,38.45592,32.99007,28.91122,29.11087,34.86988,35.45696,29.07217,33.5519,35.922,21.31022,24.16239,28.73603,32.22797,32.32346,32.83211,32.00254,33.34249,32.70978,32.78452,34.36795,34.98455,34.97828,36.09335,35.07082,33.92666,26.78839,32.17545,33.23566,27.30863,31.82435,37.39954,35.64189,32.60422,32.58341,34.83217,35.01166,35.00997,35.26393,36.3583,25.54646,38.81141,34.00328,35.92865,31.50955,32.61444,22.80782,31.39319,35.8793,27.61711,35.66564,30.90242,32.8298,31.82652,37.85578,32.01212,34.1882,1
65,33.06449924,37.73401206,34.47717839,34.24847825,32.06568047,33.30783791,36.47105299,33.35465843,29.58979898,32.59625507,34.75270639,20.91583658,28.01673841,33.46206807,32.74687375,35.13163801,35.17784583,30.91215994,29.33540021,33.06971709,35.01720174,31.01904084,32.43087309,29.19861081,34.84342318,24.99724,29.0124,35.77214,37.07844,32.59188,33.03747,34.05886,35.23105,34.07819,37.75583,34.30018,32.77025,23.7247,35.05517,38.03383,30.22056,31.06977,32.90881,35.45344,33.37928,36.33682,32.42481,27.16122,30.76352,28.33536,35.73941,28.43037,34.73943,35.70865,21.31022,25.47481,27.01261,33.27047,30.05347,31.92543,31.03878,31.24985,32.66197,32.53694,34.62003,35.80661,36.73692,33.85977,30.24554,33.30602,25.86686,29.37023,34.65901,26.45212,32.13904,38.4165,36.38814,30.57914,32.77357,35.74686,36.15716,31.99909,38.01456,36.32276,25.26862,37.38767,33.57354,35.6684,32.46982,31.92581,26.83061,30.80062,33.81978,25.06826,34.88425,31.17343,35.6313,30.26658,39.95976,32.21729,35.32675,0
66,32.68342756,37.597356,34.01062802,34.45489523,33.2928817,32.75783765,35.00966966,33.44361649,30.72572461,32.58198328,34.94032158,20.91583658,29.47064103,33.20605257,34.49693076,34.92656345,38.22990513,31.68038613,31.53066537,32.18850056,34.81458576,28.74479178,32.40989644,20.98561697,31.11499779,21.05396,29.63098,35.97698,35.56943,32.25138,34.31705,34.49423,35.0706,34.91669,39.05518,33.14193,33.53194,20.98119,33.95187,36.63517,31.08209,31.79825,33.20472,34.97369,33.95256,37.79094,31.62796,29.08261,30.19983,25.27455,37.05656,30.93866,33.84656,37.85604,24.93371,28.82147,26.56634,32.82404,30.36159,32.72487,31.58642,31.93303,31.59433,32.28197,34.08234,34.62367,33.88127,32.25622,26.20275,33.56573,26.744,28.94431,33.34699,24.99502,32.54286,37.54519,36.22927,32.35464,31.19775,33.46393,35.75442,34.94928,39.60957,36.05496,20.83752,37.6242,34.52168,36.29856,32.44764,32.46855,27.53567,33.23733,34.66828,27.85654,35.22703,31.13529,35.423,28.82711,41.2153,31.44407,34.36904,1
67,34.45004169,37.80682704,34.18540084,34.47814408,30.33476744,34.18784188,35.70981235,33.07833473,29.93422534,32.80930635,35.42152621,20.96394885,25.35691184,33.7719533,33.94105702,35.38644619,36.2244628,30.21284246,29.74167173,33.96990922,35.05201314,32.56759793,31.88919165,28.97283651,32.71168986,25.50215,27.79831,35.99231,36.56149,32.77938,34.31889,35.35761,36.07876,35.02329,38.88413,33.75121,33.29299,22.8841,34.14629,36.93945,31.17649,31.65748,33.65828,35.5402,33.94958,38.64614,35.6532,25.55811,29.48557,34.93642,37.69332,30.25293,34.93349,37.29084,28.74835,22.72425,30.65827,33.12013,31.51514,32.02661,31.88629,33.4914,32.83571,35.02278,34.50424,36.32843,36.21114,34.01493,29.80857,33.29722,27.69729,29.6106,36.00209,25.40438,32.43446,38.52833,37.28206,32.42319,32.39783,34.78441,35.76268,35.08479,37.43007,36.25237,20.19601,39.24725,34.06888,36.2579,31.43565,32.93629,26.27791,30.64205,36.29824,28.26864,35.56258,31.32019,36.47399,30.86582,40.7349,32.11154,36.53362,1
68,29.89215004,37.15007706,34.2039149,34.66578519,30.34087697,30.54778057,36.25966208,32.62115611,28.7113471,25.53628736,35.04431483,25.82077006,28.52217463,33.01937997,32.36745966,28.54754605,35.2743079,32.12734864,31.80271855,31.19165421,35.22868355,32.4974844,32.70140655,28.81120671,35.2108453,27.12715,31.62082,36.2896,34.80925,32.68653,35.12564,32.78465,35.28913,33.60315,36.82536,36.51583,33.09792,20.98119,35.08038,37.18549,25.00781,31.42087,32.20034,34.77526,30.85481,37.70376,31.96556,29.49388,30.81869,27.783,36.0705,30.90164,35.28724,33.49103,21.31022,21.11591,28.71551,32.80966,26.83366,33.21881,32.50488,30.64395,32.47861,33.31006,34.13658,35.43515,36.4738,32.12621,33.04238,34.16336,32.38811,28.70721,33.61947,23.22592,31.24091,37.45753,36.09734,34.05575,32.94207,35.53484,36.34466,33.9091,28.1997,36.02984,20.83752,35.56927,33.33998,35.43971,32.76184,29.77408,26.37135,30.72131,36.22378,21.8037,35.31096,29.70129,37.19411,30.1909,36.90362,32.7919,34.18223,1
69,34.96416845,37.91457395,34.13975787,35.89679492,31.94000418,30.22139234,37.74817137,33.88814329,32.97652174,29.24715423,35.23534684,20.91583658,28.48044233,33.37333378,33.68499965,37.6507279,37.21458358,30.38393891,29.92554077,33.01802077,36.67533996,34.83762846,30.33575417,32.63218606,33.94355956,35.04639,32.12492,35.55621,31.78183,32.27442,36.04399,33.57571,35.59702,34.91663,38.59968,32.80059,32.63989,27.47097,33.50327,35.74804,29.02289,32.70651,32.20134,35.69423,33.35808,39.14315,33.3246,31.50683,32.16697,27.50135,35.43925,27.73505,31.39123,34.38347,30.01172,21.11591,33.77719,32.27834,32.98289,32.65979,33.60347,35.21455,32.60247,33.82792,34.108,35.60165,29.80076,36.78513,33.63879,33.47533,30.84612,33.56385,32.26095,29.65195,28.78396,38.43815,34.86892,33.46843,31.92474,34.05934,35.65546,34.75884,32.95748,36.92016,27.88449,39.85415,33.81595,36.40269,30.38397,32.59816,20.93586,30.67136,36.80658,27.76923,38.8,31.8519,34.09786,31.79296,39.52221,32.81428,33.39103,1
